step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
10,0.5,0.5,0.05,-0.036816,-0.227029,3.199884,-0.702563,0.115049,-0.018408,0.032998,-0.157216,3.269697,-0.63275,0.184862,0.051405,0.032998,-0.157216,3.269697,-0.63275,0.184862,0.051405,,,,,,,0
11,0.55,0.55,0.05,-0.036816,-0.227029,3.199884,-0.702563,0.115049,-0.018408,-0.106629,-0.296842,3.130071,-0.772376,0.045235,-0.088221,-0.106629,-0.296842,3.130071,-0.772376,0.045235,-0.088221,,,,,,,0
12,0.6,0.6,0.05,-0.036816,-0.227029,3.19835,-0.702563,0.116583,-0.018408,0.032998,-0.157216,3.268163,-0.63275,0.186396,0.051405,0.032998,-0.157216,3.268163,-0.63275,0.186396,0.051405,,,,,,,0
13,0.65,0.65,0.05,-0.036816,-0.227029,3.19835,-0.702563,0.118117,-0.018408,-0.106629,-0.296842,3.128537,-0.772376,0.048303,-0.088221,-0.106629,-0.296842,3.128537,-0.772376,0.048303,-0.088221,,,,,,,0
14,0.7,0.7,0.05,-0.036816,-0.227029,3.199884,-0.702563,0.115049,-0.018408,0.032998,-0.157216,3.269697,-0.63275,0.184862,0.051405,0.032998,-0.157216,3.269697,-0.63275,0.184862,0.051405,,,,,,,0
15,0.75,0.75,0.05,-0.036816,-0.227029,3.199884,-0.702563,0.115049,-0.018408,-0.106629,-0.296842,3.130071,-0.772376,0.045235,-0.088221,-0.106629,-0.296842,3.130071,-0.772376,0.045235,-0.088221,,,,,,,0
16,0.8,0.8,0.05,-0.036816,-0.227029,3.199884,-0.702563,0.116583,-0.021476,0.032998,-0.157216,3.269697,-0.63275,0.186396,0.048337,0.032998,-0.157216,3.269697,-0.63275,0.186396,0.048337,,,,,,,0
17,0.85,0.85,0.05,-0.036816,-0.227029,3.19835,-0.702563,0.116583,-0.024544,-0.106629,-0.296842,3.128537,-0.772376,0.046769,-0.094357,-0.106629,-0.296842,3.128537,-0.772376,0.046769,-0.094357,,,,,,,0
18,0.9,0.9,0.05,-0.036816,-0.227029,3.19835,-0.702563,0.116583,-0.024544,0.032998,-0.157216,3.268163,-0.63275,0.186396,0.045269,0.032998,-0.157216,3.268163,-0.63275,0.186396,0.045269,,,,,,,0
19,0.95,0.95,0.05,-0.036816,-0.227029,3.196816,-0.702563,0.116583,-0.018408,-0.106629,-0.296842,3.127003,-0.772376,0.046769,-0.088221,-0.106629,-0.296842,3.127003,-0.772376,0.046769,-0.088221,,,,,,,0
20,1.0,1.0,0.05,-0.036816,-0.223961,3.192214,-0.702563,0.116583,-0.018408,0.032998,-0.154148,3.262027,-0.63275,0.186396,0.051405,0.032998,-0.154148,3.262027,-0.63275,0.186396,0.051405,,,,,,,0
21,1.05,1.05,0.05,-0.036816,-0.223961,3.19068,-0.702563,0.11965,-0.027612,-0.106629,-0.293774,3.120867,-0.772376,0.049837,-0.097425,-0.106629,-0.293774,3.120867,-0.772376,0.049837,-0.097425,,,,,,,0
22,1.1,1.1,0.05,-0.036816,-0.223961,3.19068,-0.702563,0.11965,-0.029146,0.032998,-0.154148,3.260493,-0.63275,0.189464,0.040668,0.032998,-0.154148,3.260493,-0.63275,0.189464,0.040668,,,,,,,0
23,1.15,1.15,0.05,-0.036816,-0.223961,3.192214,-0.702563,0.11965,-0.029146,-0.106629,-0.293774,3.122401,-0.772376,0.049837,-0.098959,-0.106629,-0.293774,3.122401,-0.772376,0.049837,-0.098959,,,,,,,0
24,1.2,1.2,0.05,-0.036816,-0.223961,3.19835,-0.702563,0.118117,-0.029146,0.032998,-0.154148,3.268163,-0.63275,0.18793,0.040668,0.032998,-0.154148,3.268163,-0.63275,0.18793,0.040668,,,,,,,0
25,1.25,1.25,0.05,-0.036816,-0.225495,3.19835,-0.702563,0.118117,-0.029146,-0.106629,-0.295308,3.128537,-0.772376,0.048303,-0.098959,-0.106629,-0.295308,3.128537,-0.772376,0.048303,-0.098959,,,,,,,0
26,1.3,1.3,0.05,-0.036816,-0.227029,3.192214,-0.702563,0.118117,-0.029146,0.032998,-0.157216,3.262027,-0.63275,0.18793,0.040668,0.032998,-0.157216,3.262027,-0.63275,0.18793,0.040668,,,,,,,0
27,1.35,1.35,0.05,-0.036816,-0.228563,3.19068,-0.704097,0.118117,-0.029146,-0.106629,-0.298376,3.120867,-0.77391,0.048303,-0.098959,-0.106629,-0.298376,3.120867,-0.77391,0.048303,-0.098959,,,,,,,0
28,1.4,1.4,0.05,-0.036816,-0.228563,3.184544,-0.710233,0.118117,-0.029146,0.032998,-0.15875,3.254357,-0.64042,0.18793,0.040668,0.032998,-0.15875,3.254357,-0.64042,0.18793,0.040668,,,,,,,0
29,1.45,1.45,0.05,-0.036816,-0.228563,3.16767,-0.710233,0.116583,-0.029146,-0.106629,-0.298376,3.097857,-0.780046,0.046769,-0.098959,-0.106629,-0.298376,3.097857,-0.780046,0.046769,-0.098959,,,,,,,0
30,1.5,1.5,0.05,-0.036816,-0.228563,3.123185,-0.707165,0.116583,-0.027612,0.032998,-0.15875,3.192998,-0.637352,0.186396,0.042202,0.032998,-0.15875,3.192998,-0.637352,0.186396,0.042202,,,,,,,1
31,1.55,1.55,0.05,-0.036816,-0.228563,3.084835,-0.704097,0.116583,-0.027612,-0.106629,-0.298376,3.015022,-0.77391,0.046769,-0.097425,-0.106629,-0.298376,3.015022,-0.77391,0.046769,-0.097425,,,,,,,0
32,1.6,1.6,0.05,-0.036816,-0.228563,2.98666,-0.701029,0.115049,-0.027612,0.032998,-0.15875,3.056474,-0.631216,0.184862,0.042202,0.032998,-0.15875,3.056474,-0.631216,0.184862,0.042202,,,,,,,0
33,1.65,1.65,0.05,-0.036816,-0.228563,2.885418,-0.690291,0.113515,-0.027612,-0.106629,-0.298376,2.815605,-0.760105,0.043701,-0.097425,-0.106629,-0.298376,2.815605,-0.760105,0.043701,-0.097425,,,,,,,0
34,1.7,1.7,0.05,-0.036816,-0.228563,2.779573,-0.642738,0.113515,-0.027612,0.032998,-0.15875,2.849386,-0.572925,0.183328,0.042202,0.032998,-0.15875,2.849386,-0.572925,0.183328,0.042202,,,,,,,0
35,1.75,1.75,0.05,-0.036816,-0.228563,2.721282,-0.595185,0.113515,-0.027612,-0.106629,-0.298376,2.651469,-0.664998,0.043701,-0.097425,-0.106629,-0.298376,2.651469,-0.664998,0.043701,-0.097425,,,,,,,0
36,1.8,1.8,0.05,-0.036816,-0.228563,2.609301,-0.477068,0.113515,-0.027612,0.032998,-0.15875,2.679114,-0.407255,0.183328,0.042202,0.032998,-0.15875,2.679114,-0.407255,0.183328,0.042202,,,,,,,0
37,1.85,1.85,0.05,-0.036816,-0.228563,2.541806,-0.400369,0.113515,-0.027612,-0.106629,-0.298376,2.471993,-0.470182,0.043701,-0.097425,-0.106629,-0.298376,2.471993,-0.470182,0.043701,-0.097425,,,,,,,0
38,1.9,1.9,0.05,-0.036816,-0.230097,2.42369,-0.248505,0.113515,-0.027612,0.032998,-0.160284,2.493503,-0.178692,0.183328,0.042202,0.032998,-0.160284,2.493503,-0.178692,0.183328,0.042202,,,,,,,0
39,1.95,1.95,0.05,-0.036816,-0.230097,2.296369,-0.096641,0.113515,-0.027612,-0.106629,-0.29991,2.226556,-0.166454,0.043701,-0.097425,-0.106629,-0.29991,2.226556,-0.166454,0.043701,-0.097425,,,,,,,0
40,2.0,2.0,0.05,-0.03835,-0.230097,2.224272,-0.010738,0.113515,-0.027612,0.031464,-0.160284,2.294085,0.059075,0.183328,0.042202,0.031464,-0.160284,2.294085,0.059075,0.183328,0.042202,,,,,,,0
41,2.05,2.05,0.05,-0.064427,-0.227029,2.032525,0.220893,0.113515,-0.027612,-0.13424,-0.296842,1.962711,0.15108,0.043701,-0.097425,-0.13424,-0.296842,1.962711,0.15108,0.043701,-0.097425,,,,,,,0
42,2.1,2.1,0.05,-0.116583,-0.223961,1.937418,0.368155,0.111981,-0.02301,-0.046769,-0.154148,2.007231,0.437969,0.181794,0.046803,-0.046769,-0.154148,2.007231,0.437969,0.181794,0.046803,,,,,,,0
43,2.15,2.15,0.05,-0.138058,-0.223961,1.897534,0.446388,0.111981,-0.018408,-0.207871,-0.293774,1.827721,0.376575,0.042167,-0.088221,-0.207871,-0.293774,1.827721,0.376575,0.042167,-0.088221,,,,,,,0
44,2.2,2.2,0.05,-0.185612,-0.223961,1.851515,0.572175,0.113515,-0.013806,-0.115799,-0.154148,1.921328,0.641988,0.183328,0.056007,-0.115799,-0.154148,1.921328,0.641988,0.183328,0.056007,,,,,,,0
45,2.25,2.25,0.05,-0.230097,-0.223961,1.837709,0.62433,0.113515,-0.001534,-0.29991,-0.293774,1.767896,0.554517,0.043701,-0.071347,-0.29991,-0.293774,1.767896,0.554517,0.043701,-0.071347,,,,,,,0
46,2.3,2.3,0.05,-0.352816,-0.222427,1.830039,0.707165,0.113515,0.148796,-0.283002,-0.152614,1.899852,0.776978,0.183328,0.218609,-0.283002,-0.152614,1.899852,0.776978,0.183328,0.218609,,,,,,,0
47,2.35,2.35,0.05,-0.385029,-0.222427,1.830039,0.716369,0.113515,0.234699,-0.454842,-0.29224,1.760226,0.646556,0.043701,0.164886,-0.454842,-0.29224,1.760226,0.646556,0.043701,0.164886,,,,,,,0
48,2.4,2.4,0.05,-0.45866,-0.219359,1.830039,0.720971,0.111981,0.432583,-0.388847,-0.149546,1.899852,0.790784,0.181794,0.502396,-0.388847,-0.149546,1.899852,0.790784,0.181794,0.502396,,,,,,,0
49,2.45,2.45,0.05,-0.484738,-0.207087,1.830039,0.720971,0.111981,0.48934,-0.554551,-0.276901,1.760226,0.651158,0.042167,0.419527,-0.554551,-0.276901,1.760226,0.651158,0.042167,0.419527,,,,,,,0
50,2.5,2.5,0.05,-0.520019,-0.191748,1.830039,0.720971,0.111981,0.543029,-0.450206,-0.121934,1.899852,0.790784,0.181794,0.612842,-0.450206,-0.121934,1.899852,0.790784,0.181794,0.612842,,,,,,,0
51,2.55,2.55,0.05,-0.553767,-0.18868,1.830039,0.720971,0.111981,0.547631,-0.62358,-0.258493,1.760226,0.651158,0.042167,0.477818,-0.62358,-0.258493,1.760226,0.651158,0.042167,0.477818,,,,,,,0
52,2.6,2.6,0.05,-0.567573,-0.182544,1.830039,0.720971,0.111981,0.549165,-0.49776,-0.112731,1.899852,0.790784,0.181794,0.618978,-0.49776,-0.112731,1.899852,0.790784,0.181794,0.618978,,,,,,,0
53,2.65,2.65,0.05,-0.573709,-0.171806,1.830039,0.722505,0.110447,0.549165,-0.643522,-0.241619,1.760226,0.652692,0.040633,0.479352,-0.643522,-0.241619,1.760226,0.652692,0.040633,0.479352,,,,,,,0
54,2.7,2.7,0.05,-0.581379,-0.138058,1.830039,0.722505,0.110447,0.549165,-0.511566,-0.068245,1.899852,0.792318,0.18026,0.618978,-0.511566,-0.068245,1.899852,0.792318,0.18026,0.618978,,,,,,,0
55,2.75,2.75,0.05,-0.581379,-0.110447,1.830039,0.722505,0.107379,0.549165,-0.651192,-0.18026,1.760226,0.652692,0.037565,0.479352,-0.651192,-0.18026,1.760226,0.652692,0.037565,0.479352,,,,,,,0
56,2.8,2.8,0.05,-0.581379,-0.093573,1.830039,0.722505,0.095107,0.549165,-0.511566,-0.02376,1.899852,0.792318,0.16492,0.618978,-0.511566,-0.02376,1.899852,0.792318,0.16492,0.618978,,,,,,,0
57,2.85,2.85,0.05,-0.581379,-0.058291,1.830039,0.722505,0.03835,0.549165,-0.651192,-0.128104,1.760226,0.652692,-0.031464,0.479352,-0.651192,-0.128104,1.760226,0.652692,-0.031464,0.479352,,,,,,,0
58,2.9,2.9,0.05,-0.581379,-0.036816,1.830039,0.722505,-0.009204,0.549165,-0.511566,0.032998,1.899852,0.792318,0.060609,0.618978,-0.511566,0.032998,1.899852,0.792318,0.060609,0.618978,,,,,,,0
59,2.95,2.95,0.05,-0.578311,0.010738,1.825437,0.716369,-0.147262,0.549165,-0.648124,-0.059075,1.755624,0.646556,-0.217075,0.479352,-0.648124,-0.059075,1.755624,0.646556,-0.217075,0.479352,,,,,,,0
60,3.0,3.0,0.05,-0.578311,0.081301,1.800893,0.714835,-0.311398,0.541495,-0.508498,0.151114,1.870707,0.784648,-0.241585,0.611308,-0.508498,0.151114,1.870707,0.784648,-0.241585,0.611308,,,,,,,1
61,3.05,3.05,0.05,-0.578311,0.105845,1.787088,0.714835,-0.363553,0.538427,-0.648124,0.036032,1.717274,0.645022,-0.433367,0.468614,-0.648124,0.036032,1.717274,0.645022,-0.433367,0.468614,,,,,,,0
62,3.1,3.1,0.05,-0.578311,0.15033,1.757942,0.713301,-0.441786,0.536893,-0.508498,0.220143,1.827755,0.783114,-0.371973,0.606706,-0.508498,0.220143,1.827755,0.783114,-0.371973,0.606706,,,,,,,0
63,3.15,3.15,0.05,-0.578311,0.176408,1.738,0.713301,-0.478602,0.536893,-0.648124,0.106595,1.668187,0.643488,-0.548415,0.46708,-0.648124,0.106595,1.668187,0.643488,-0.548415,0.46708,,,,,,,0
64,3.2,3.2,0.05,-0.576777,0.227029,1.695049,0.713301,-0.533825,0.536893,-0.506964,0.296842,1.764862,0.783114,-0.464012,0.606706,-0.506964,0.296842,1.764862,0.783114,-0.464012,0.606706,,,,,,,0
65,3.25,3.25,0.05,-0.575243,0.251573,1.672039,0.713301,-0.559903,0.535359,-0.645056,0.18176,1.602226,0.643488,-0.629716,0.465546,-0.645056,0.18176,1.602226,0.643488,-0.629716,0.465546,,,,,,,0
66,3.3,3.3,0.05,-0.573709,0.29299,1.632156,0.713301,-0.599786,0.533825,-0.503896,0.362803,1.701969,0.783114,-0.529973,0.603639,-0.503896,0.362803,1.701969,0.783114,-0.529973,0.603639,,,,,,,0
67,3.35,3.35,0.05,-0.573709,0.343612,1.592272,0.713301,-0.635068,0.533825,-0.643522,0.273799,1.522459,0.643488,-0.704881,0.464012,-0.643522,0.273799,1.522459,0.643488,-0.704881,0.464012,,,,,,,0
68,3.4,3.4,0.05,-0.564505,0.386563,1.563126,0.713301,-0.659612,0.533825,-0.494692,0.456376,1.63294,0.783114,-0.589799,0.603639,-0.494692,0.456376,1.63294,0.783114,-0.589799,0.603639,,,,,,,0
69,3.45,3.45,0.05,-0.562971,0.429515,1.524777,0.713301,-0.679554,0.533825,-0.632784,0.359701,1.454964,0.643488,-0.749367,0.464012,-0.632784,0.359701,1.454964,0.643488,-0.749367,0.464012,,,,,,,0
70,3.5,3.5,0.05,-0.562971,0.45099,1.510971,0.713301,-0.682621,0.533825,-0.493158,0.520804,1.580784,0.783114,-0.612808,0.603639,-0.493158,0.520804,1.580784,0.783114,-0.612808,0.603639,,,,,,,0
71,3.55,3.55,0.05,-0.562971,0.486272,1.489495,0.713301,-0.684155,0.535359,-0.632784,0.416459,1.419682,0.643488,-0.753969,0.465546,-0.632784,0.416459,1.419682,0.643488,-0.753969,0.465546,,,,,,,0
72,3.6,3.6,0.05,-0.562971,0.50468,1.477224,0.713301,-0.684155,0.535359,-0.493158,0.574493,1.547037,0.783114,-0.614342,0.605172,-0.493158,0.574493,1.547037,0.783114,-0.614342,0.605172,,,,,,,0
73,3.65,3.65,0.05,-0.562971,0.535359,1.461884,0.713301,-0.684155,0.543029,-0.632784,0.465546,1.39207,0.643488,-0.753969,0.473216,-0.632784,0.465546,1.39207,0.643488,-0.753969,0.473216,,,,,,,0
74,3.7,3.7,0.05,-0.562971,0.562971,1.443476,0.713301,-0.684155,0.547631,-0.493158,0.632784,1.513289,0.783114,-0.614342,0.617444,-0.493158,0.632784,1.513289,0.783114,-0.614342,0.617444,,,,,,,0
75,3.75,3.75,0.05,-0.566039,0.599786,1.418932,0.713301,-0.684155,0.547631,-0.635852,0.529973,1.349119,0.643488,-0.753969,0.477818,-0.635852,0.529973,1.349119,0.643488,-0.753969,0.477818,,,,,,,0
76,3.8,3.8,0.05,-0.567573,0.625864,1.397457,0.713301,-0.684155,0.549165,-0.49776,0.695677,1.46727,0.783114,-0.614342,0.618978,-0.49776,0.695677,1.46727,0.783114,-0.614342,0.618978,,,,,,,0
77,3.85,3.85,0.05,-0.567573,0.638136,1.385185,0.713301,-0.684155,0.549165,-0.637386,0.568323,1.315371,0.643488,-0.753969,0.479352,-0.637386,0.568323,1.315371,0.643488,-0.753969,0.479352,,,,,,,0
78,3.9,3.9,0.05,-0.567573,0.665748,1.365243,0.713301,-0.682621,0.549165,-0.49776,0.735561,1.435056,0.783114,-0.612808,0.618978,-0.49776,0.735561,1.435056,0.783114,-0.612808,0.618978,,,,,,,0
79,3.95,3.95,0.05,-0.567573,0.688757,1.349903,0.713301,-0.682621,0.549165,-0.637386,0.618944,1.28009,0.643488,-0.752435,0.479352,-0.637386,0.618944,1.28009,0.643488,-0.752435,0.479352,,,,,,,0
80,4.0,4.0,0.05,-0.567573,0.696427,1.346835,0.713301,-0.681087,0.549165,-0.49776,0.76624,1.416648,0.783114,-0.611274,0.618978,-0.49776,0.76624,1.416648,0.783114,-0.611274,0.618978,,,,,,,0
81,4.05,4.05,0.05,-0.567573,0.705631,1.342233,0.713301,-0.681087,0.549165,-0.637386,0.635818,1.27242,0.643488,-0.750901,0.479352,-0.637386,0.635818,1.27242,0.643488,-0.750901,0.479352,,,,,,,0
82,4.1,4.1,0.05,-0.569107,0.722505,1.339165,0.713301,-0.681087,0.549165,-0.499294,0.792318,1.408978,0.783114,-0.611274,0.618978,-0.499294,0.792318,1.408978,0.783114,-0.611274,0.618978,,,,,,,0
83,4.15,4.15,0.05,-0.569107,0.737845,1.339165,0.713301,-0.681087,0.550699,-0.63892,0.668032,1.269352,0.643488,-0.750901,0.480886,-0.63892,0.668032,1.269352,0.643488,-0.750901,0.480886,,,,,,,0
84,4.2,4.2,0.05,-0.569107,0.747049,1.339165,0.713301,-0.681087,0.550699,-0.499294,0.816862,1.408978,0.783114,-0.611274,0.620512,-0.499294,0.816862,1.408978,0.783114,-0.611274,0.620512,,,,,,,0
85,4.25,4.25,0.05,-0.569107,0.760854,1.339165,0.713301,-0.681087,0.550699,-0.63892,0.691041,1.269352,0.643488,-0.750901,0.480886,-0.63892,0.691041,1.269352,0.643488,-0.750901,0.480886,,,,,,,0
86,4.3,4.3,0.05,-0.569107,0.76699,1.339165,0.713301,-0.681087,0.550699,-0.499294,0.836804,1.408978,0.783114,-0.611274,0.620512,-0.499294,0.836804,1.408978,0.783114,-0.611274,0.620512,,,,,,,0
87,4.35,4.35,0.05,-0.569107,0.771592,1.334563,0.713301,-0.681087,0.550699,-0.63892,0.701779,1.26475,0.643488,-0.750901,0.480886,-0.63892,0.701779,1.26475,0.643488,-0.750901,0.480886,,,,,,,0
88,4.4,4.4,0.05,-0.569107,0.777728,1.329961,0.713301,-0.681087,0.550699,-0.499294,0.847541,1.399774,0.783114,-0.611274,0.620512,-0.499294,0.847541,1.399774,0.783114,-0.611274,0.620512,,,,,,,0
89,4.45,4.45,0.05,-0.572175,0.793068,1.323825,0.713301,-0.681087,0.550699,-0.641988,0.723255,1.254012,0.643488,-0.750901,0.480886,-0.641988,0.723255,1.254012,0.643488,-0.750901,0.480886,,,,,,,0
90,4.5,4.5,0.05,-0.581379,0.79767,1.31002,0.713301,-0.681087,0.550699,-0.511566,0.867483,1.379833,0.783114,-0.611274,0.620512,-0.511566,0.867483,1.379833,0.783114,-0.611274,0.620512,,,,,,,1
91,4.55,4.55,0.05,-0.581379,0.79767,1.297748,0.713301,-0.681087,0.550699,-0.651192,0.727857,1.227935,0.643488,-0.750901,0.480886,-0.651192,0.727857,1.227935,0.643488,-0.750901,0.480886,,,,,,,0
92,4.6,4.6,0.05,-0.581379,0.806874,1.29468,0.713301,-0.681087,0.550699,-0.511566,0.876687,1.364493,0.783114,-0.611274,0.620512,-0.511566,0.876687,1.364493,0.783114,-0.611274,0.620512,,,,,,,0
93,4.65,4.65,0.05,-0.584447,0.817612,1.291612,0.713301,-0.681087,0.550699,-0.65426,0.747799,1.221799,0.643488,-0.750901,0.480886,-0.65426,0.747799,1.221799,0.643488,-0.750901,0.480886,,,,,,,0
94,4.7,4.7,0.05,-0.595185,0.82068,1.27934,0.713301,-0.681087,0.550699,-0.525371,0.890493,1.349153,0.783114,-0.611274,0.620512,-0.525371,0.890493,1.349153,0.783114,-0.611274,0.620512,,,,,,,0
95,4.75,4.75,0.05,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,-0.666532,0.752401,1.206459,0.643488,-0.750901,0.480886,-0.666532,0.752401,1.206459,0.643488,-0.750901,0.480886,,,,,,,0
96,4.8,4.8,0.05,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,-0.526905,0.892027,1.346085,0.783114,-0.611274,0.620512,-0.526905,0.892027,1.346085,0.783114,-0.611274,0.620512,,,,,,,0
97,4.85,4.85,0.05,-0.596719,0.831418,1.276272,0.713301,-0.681087,0.550699,-0.666532,0.761604,1.206459,0.643488,-0.750901,0.480886,-0.666532,0.761604,1.206459,0.643488,-0.750901,0.480886,,,,,,,0
98,4.9,4.9,0.05,-0.60132,0.842155,1.276272,0.713301,-0.681087,0.550699,-0.531507,0.911969,1.346085,0.783114,-0.611274,0.620512,-0.531507,0.911969,1.346085,0.783114,-0.611274,0.620512,,,,,,,0
99,4.95,4.95,0.05,-0.602854,0.842155,1.276272,0.713301,-0.681087,0.550699,-0.672668,0.772342,1.206459,0.643488,-0.750901,0.480886,-0.672668,0.772342,1.206459,0.643488,-0.750901,0.480886,,,,,,,0
100,5.0,5.0,0.05,-0.604388,0.843689,1.276272,0.713301,-0.681087,0.550699,-0.534575,0.913503,1.346085,0.783114,-0.611274,0.620512,-0.534575,0.913503,1.346085,0.783114,-0.611274,0.620512,,,,,,,0
101,5.05,5.05,0.05,-0.605922,0.843689,1.276272,0.713301,-0.679554,0.547631,-0.675736,0.773876,1.206459,0.643488,-0.749367,0.477818,-0.675736,0.773876,1.206459,0.643488,-0.749367,0.477818,,,,,,,0
102,5.1,5.1,0.05,-0.605922,0.843689,1.276272,0.713301,-0.67802,0.541495,-0.536109,0.913503,1.346085,0.783114,-0.608206,0.611308,-0.536109,0.913503,1.346085,0.783114,-0.608206,0.611308,,,,,,,0
103,5.15,5.15,0.05,-0.607456,0.843689,1.276272,0.713301,-0.676486,0.535359,-0.67727,0.773876,1.206459,0.643488,-0.746299,0.465546,-0.67727,0.773876,1.206459,0.643488,-0.746299,0.465546,,,,,,,0
104,5.2,5.2,0.05,-0.613592,0.854427,1.276272,0.713301,-0.676486,0.530757,-0.543779,0.92424,1.346085,0.783114,-0.606672,0.600571,-0.543779,0.92424,1.346085,0.783114,-0.606672,0.600571,,,,,,,0
105,5.25,5.25,0.05,-0.61666,0.860563,1.276272,0.713301,-0.674952,0.470932,-0.686473,0.79075,1.206459,0.643488,-0.744765,0.401119,-0.686473,0.79075,1.206459,0.643488,-0.744765,0.401119,,,,,,,0
106,5.3,5.3,0.05,-0.61666,0.860563,1.276272,0.713301,-0.674952,0.368155,-0.546847,0.930376,1.346085,0.783114,-0.605138,0.437969,-0.546847,0.930376,1.346085,0.783114,-0.605138,0.437969,,,,,,,0
107,5.35,5.35,0.05,-0.61666,0.855961,1.276272,0.713301,-0.673418,0.176408,-0.686473,0.786148,1.206459,0.643488,-0.743231,0.106595,-0.686473,0.786148,1.206459,0.643488,-0.743231,0.106595,,,,,,,0
108,5.4,5.4,0.05,-0.61666,0.848291,1.267068,0.713301,-0.673418,-0.056757,-0.546847,0.918105,1.336881,0.783114,-0.603604,0.013056,-0.546847,0.918105,1.336881,0.783114,-0.603604,0.013056,,,,,,,0
109,5.45,5.45,0.05,-0.61666,0.845223,1.237923,0.720971,-0.673418,-0.010738,-0.686473,0.77541,1.168109,0.651158,-0.743231,-0.080551,-0.686473,0.77541,1.168109,0.651158,-0.743231,-0.080551,,,,,,,0
110,5.5,5.5,0.05,-0.61666,0.845223,1.222583,0.720971,-0.673418,-0.041417,-0.546847,0.915037,1.292396,0.790784,-0.603604,0.028396,-0.546847,0.915037,1.292396,0.790784,-0.603604,0.028396,,,,,,,0
111,5.55,5.55,0.05,-0.61666,0.843689,1.216447,0.720971,-0.671884,-0.039884,-0.686473,0.773876,1.146634,0.651158,-0.741697,-0.109697,-0.686473,0.773876,1.146634,0.651158,-0.741697,-0.109697,,,,,,,0
112,5.6,5.6,0.05,-0.61666,0.822214,1.208777,0.720971,-0.67035,-0.039884,-0.546847,0.892027,1.27859,0.790784,-0.600536,0.02993,-0.546847,0.892027,1.27859,0.790784,-0.600536,0.02993,,,,,,,0
