step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
13,0.65,0.65,0.05,-0.036816,-0.227029,3.19835,-0.702563,0.118117,-0.018408,-0.045542,-0.235756,3.189623,-0.71129,0.10939,-0.027134,-0.045542,-0.235756,3.189623,-0.71129,0.10939,-0.027134,,,,,,,0
14,0.7,0.7,0.05,-0.036816,-0.227029,3.199884,-0.702563,0.115049,-0.018408,-0.028089,-0.218303,3.208611,-0.693837,0.123775,-0.009681,-0.028089,-0.218303,3.208611,-0.693837,0.123775,-0.009681,,,,,,,0
15,0.75,0.75,0.05,-0.036816,-0.227029,3.199884,-0.702563,0.115049,-0.018408,-0.045542,-0.235756,3.191157,-0.71129,0.106322,-0.027134,-0.045542,-0.235756,3.191157,-0.71129,0.106322,-0.027134,,,,,,,0
16,0.8,0.8,0.05,-0.036816,-0.227029,3.199884,-0.702563,0.116583,-0.021476,-0.028089,-0.218303,3.208611,-0.693837,0.125309,-0.012749,-0.028089,-0.218303,3.208611,-0.693837,0.125309,-0.012749,,,,,,,0
17,0.85,0.85,0.05,-0.036816,-0.227029,3.19835,-0.702563,0.116583,-0.024544,-0.045542,-0.235756,3.189623,-0.71129,0.107856,-0.03327,-0.045542,-0.235756,3.189623,-0.71129,0.107856,-0.03327,,,,,,,0
18,0.9,0.9,0.05,-0.036816,-0.227029,3.19835,-0.702563,0.116583,-0.024544,-0.028089,-0.218303,3.207077,-0.693837,0.125309,-0.015817,-0.028089,-0.218303,3.207077,-0.693837,0.125309,-0.015817,,,,,,,0
19,0.95,0.95,0.05,-0.036816,-0.227029,3.196816,-0.702563,0.116583,-0.018408,-0.045542,-0.235756,3.188089,-0.71129,0.107856,-0.027134,-0.045542,-0.235756,3.188089,-0.71129,0.107856,-0.027134,,,,,,,0
20,1.0,1.0,0.05,-0.036816,-0.223961,3.192214,-0.702563,0.116583,-0.018408,-0.028089,-0.215235,3.200941,-0.693837,0.125309,-0.009681,-0.028089,-0.215235,3.200941,-0.693837,0.125309,-0.009681,,,,,,,0
21,1.05,1.05,0.05,-0.036816,-0.223961,3.19068,-0.702563,0.11965,-0.027612,-0.045542,-0.232688,3.181953,-0.71129,0.110924,-0.036338,-0.045542,-0.232688,3.181953,-0.71129,0.110924,-0.036338,,,,,,,0
22,1.1,1.1,0.05,-0.036816,-0.223961,3.19068,-0.702563,0.11965,-0.029146,-0.028089,-0.215235,3.199407,-0.693837,0.128377,-0.020419,-0.028089,-0.215235,3.199407,-0.693837,0.128377,-0.020419,,,,,,,0
23,1.15,1.15,0.05,-0.036816,-0.223961,3.192214,-0.702563,0.11965,-0.029146,-0.045542,-0.232688,3.183487,-0.71129,0.110924,-0.037872,-0.045542,-0.232688,3.183487,-0.71129,0.110924,-0.037872,,,,,,,0
24,1.2,1.2,0.05,-0.036816,-0.223961,3.19835,-0.702563,0.118117,-0.029146,-0.028089,-0.215235,3.207077,-0.693837,0.126843,-0.020419,-0.028089,-0.215235,3.207077,-0.693837,0.126843,-0.020419,,,,,,,0
25,1.25,1.25,0.05,-0.036816,-0.225495,3.19835,-0.702563,0.118117,-0.029146,-0.045542,-0.234222,3.189623,-0.71129,0.10939,-0.037872,-0.045542,-0.234222,3.189623,-0.71129,0.10939,-0.037872,,,,,,,0
26,1.3,1.3,0.05,-0.036816,-0.227029,3.192214,-0.702563,0.118117,-0.029146,-0.028089,-0.218303,3.200941,-0.693837,0.126843,-0.020419,-0.028089,-0.218303,3.200941,-0.693837,0.126843,-0.020419,,,,,,,0
27,1.35,1.35,0.05,-0.036816,-0.228563,3.19068,-0.704097,0.118117,-0.029146,-0.045542,-0.23729,3.181953,-0.712824,0.10939,-0.037872,-0.045542,-0.23729,3.181953,-0.712824,0.10939,-0.037872,,,,,,,0
28,1.4,1.4,0.05,-0.036816,-0.228563,3.184544,-0.710233,0.118117,-0.029146,-0.028089,-0.219836,3.193271,-0.701506,0.126843,-0.020419,-0.028089,-0.219836,3.193271,-0.701506,0.126843,-0.020419,,,,,,,0
29,1.45,1.45,0.05,-0.036816,-0.228563,3.16767,-0.710233,0.116583,-0.029146,-0.045542,-0.23729,3.158944,-0.71896,0.107856,-0.037872,-0.045542,-0.23729,3.158944,-0.71896,0.107856,-0.037872,,,,,,,0
30,1.5,1.5,0.05,-0.036816,-0.228563,3.123185,-0.707165,0.116583,-0.027612,-0.028089,-0.219836,3.131912,-0.698438,0.125309,-0.018885,-0.028089,-0.219836,3.131912,-0.698438,0.125309,-0.018885,,,,,,,1
31,1.55,1.55,0.05,-0.036816,-0.228563,3.084835,-0.704097,0.116583,-0.027612,-0.045542,-0.23729,3.076109,-0.712824,0.107856,-0.036338,-0.045542,-0.23729,3.076109,-0.712824,0.107856,-0.036338,,,,,,,0
32,1.6,1.6,0.05,-0.036816,-0.228563,2.98666,-0.701029,0.115049,-0.027612,-0.028089,-0.219836,2.995387,-0.692303,0.123775,-0.018885,-0.028089,-0.219836,2.995387,-0.692303,0.123775,-0.018885,,,,,,,0
33,1.65,1.65,0.05,-0.036816,-0.228563,2.885418,-0.690291,0.113515,-0.027612,-0.045542,-0.23729,2.876691,-0.699018,0.104788,-0.036338,-0.045542,-0.23729,2.876691,-0.699018,0.104788,-0.036338,,,,,,,0
34,1.7,1.7,0.05,-0.036816,-0.228563,2.779573,-0.642738,0.113515,-0.027612,-0.028089,-0.219836,2.7883,-0.634011,0.122241,-0.018885,-0.028089,-0.219836,2.7883,-0.634011,0.122241,-0.018885,,,,,,,0
35,1.75,1.75,0.05,-0.036816,-0.228563,2.721282,-0.595185,0.113515,-0.027612,-0.045542,-0.23729,2.712555,-0.603911,0.104788,-0.036338,-0.045542,-0.23729,2.712555,-0.603911,0.104788,-0.036338,,,,,,,0
36,1.8,1.8,0.05,-0.036816,-0.228563,2.609301,-0.477068,0.113515,-0.027612,-0.028089,-0.219836,2.618028,-0.468341,0.122241,-0.018885,-0.028089,-0.219836,2.618028,-0.468341,0.122241,-0.018885,,,,,,,0
37,1.85,1.85,0.05,-0.036816,-0.228563,2.541806,-0.400369,0.113515,-0.027612,-0.045542,-0.23729,2.53308,-0.409096,0.104788,-0.036338,-0.045542,-0.23729,2.53308,-0.409096,0.104788,-0.036338,,,,,,,0
38,1.9,1.9,0.05,-0.036816,-0.230097,2.42369,-0.248505,0.113515,-0.027612,-0.028089,-0.22137,2.432416,-0.239778,0.122241,-0.018885,-0.028089,-0.22137,2.432416,-0.239778,0.122241,-0.018885,,,,,,,0
39,1.95,1.95,0.05,-0.036816,-0.230097,2.296369,-0.096641,0.113515,-0.027612,-0.045542,-0.238824,2.287643,-0.105367,0.104788,-0.036338,-0.045542,-0.238824,2.287643,-0.105367,0.104788,-0.036338,,,,,,,0
40,2.0,2.0,0.05,-0.03835,-0.230097,2.224272,-0.010738,0.113515,-0.027612,-0.029623,-0.22137,2.232999,-0.002011,0.122241,-0.018885,-0.029623,-0.22137,2.232999,-0.002011,0.122241,-0.018885,,,,,,,0
41,2.05,2.05,0.05,-0.064427,-0.227029,2.032525,0.220893,0.113515,-0.027612,-0.073154,-0.235756,2.023798,0.212167,0.104788,-0.036338,-0.073154,-0.235756,2.023798,0.212167,0.104788,-0.036338,,,,,,,0
42,2.1,2.1,0.05,-0.116583,-0.223961,1.937418,0.368155,0.111981,-0.02301,-0.107856,-0.215235,1.946144,0.376882,0.120707,-0.014283,-0.107856,-0.215235,1.946144,0.376882,0.120707,-0.014283,,,,,,,0
43,2.15,2.15,0.05,-0.138058,-0.223961,1.897534,0.446388,0.111981,-0.018408,-0.146785,-0.232688,1.888808,0.437662,0.103254,-0.027134,-0.146785,-0.232688,1.888808,0.437662,0.103254,-0.027134,,,,,,,0
44,2.2,2.2,0.05,-0.185612,-0.223961,1.851515,0.572175,0.113515,-0.013806,-0.176885,-0.215235,1.860241,0.580901,0.122241,-0.005079,-0.176885,-0.215235,1.860241,0.580901,0.122241,-0.005079,,,,,,,0
45,2.25,2.25,0.05,-0.230097,-0.223961,1.837709,0.62433,0.113515,-0.001534,-0.238824,-0.232688,1.828982,0.615604,0.104788,-0.010261,-0.238824,-0.232688,1.828982,0.615604,0.104788,-0.010261,,,,,,,0
46,2.3,2.3,0.05,-0.352816,-0.222427,1.830039,0.707165,0.113515,0.148796,-0.344089,-0.213701,1.838766,0.715892,0.122241,0.157523,-0.344089,-0.213701,1.838766,0.715892,0.122241,0.157523,,,,,,,0
47,2.35,2.35,0.05,-0.385029,-0.222427,1.830039,0.716369,0.113515,0.234699,-0.393756,-0.231154,1.821312,0.707642,0.104788,0.225972,-0.393756,-0.231154,1.821312,0.707642,0.104788,0.225972,,,,,,,0
48,2.4,2.4,0.05,-0.45866,-0.219359,1.830039,0.720971,0.111981,0.432583,-0.449934,-0.210633,1.838766,0.729698,0.120707,0.441309,-0.449934,-0.210633,1.838766,0.729698,0.120707,0.441309,,,,,,,0
49,2.45,2.45,0.05,-0.484738,-0.207087,1.830039,0.720971,0.111981,0.48934,-0.493465,-0.215814,1.821312,0.712244,0.103254,0.480613,-0.493465,-0.215814,1.821312,0.712244,0.103254,0.480613,,,,,,,0
50,2.5,2.5,0.05,-0.520019,-0.191748,1.830039,0.720971,0.111981,0.543029,-0.511293,-0.183021,1.838766,0.729698,0.120707,0.551756,-0.511293,-0.183021,1.838766,0.729698,0.120707,0.551756,,,,,,,0
51,2.55,2.55,0.05,-0.553767,-0.18868,1.830039,0.720971,0.111981,0.547631,-0.562494,-0.197406,1.821312,0.712244,0.103254,0.538904,-0.562494,-0.197406,1.821312,0.712244,0.103254,0.538904,,,,,,,0
52,2.6,2.6,0.05,-0.567573,-0.182544,1.830039,0.720971,0.111981,0.549165,-0.558846,-0.173817,1.838766,0.729698,0.120707,0.557892,-0.558846,-0.173817,1.838766,0.729698,0.120707,0.557892,,,,,,,0
53,2.65,2.65,0.05,-0.573709,-0.171806,1.830039,0.722505,0.110447,0.549165,-0.582435,-0.180532,1.821312,0.713778,0.10172,0.540438,-0.582435,-0.180532,1.821312,0.713778,0.10172,0.540438,,,,,,,0
54,2.7,2.7,0.05,-0.581379,-0.138058,1.830039,0.722505,0.110447,0.549165,-0.572652,-0.129332,1.838766,0.731232,0.119173,0.557892,-0.572652,-0.129332,1.838766,0.731232,0.119173,0.557892,,,,,,,0
55,2.75,2.75,0.05,-0.581379,-0.110447,1.830039,0.722505,0.107379,0.549165,-0.590105,-0.119173,1.821312,0.713778,0.098652,0.540438,-0.590105,-0.119173,1.821312,0.713778,0.098652,0.540438,,,,,,,0
56,2.8,2.8,0.05,-0.581379,-0.093573,1.830039,0.722505,0.095107,0.549165,-0.572652,-0.084846,1.838766,0.731232,0.103833,0.557892,-0.572652,-0.084846,1.838766,0.731232,0.103833,0.557892,,,,,,,0
57,2.85,2.85,0.05,-0.581379,-0.058291,1.830039,0.722505,0.03835,0.549165,-0.590105,-0.067018,1.821312,0.713778,0.029623,0.540438,-0.590105,-0.067018,1.821312,0.713778,0.029623,0.540438,,,,,,,0
58,2.9,2.9,0.05,-0.581379,-0.036816,1.830039,0.722505,-0.009204,0.549165,-0.572652,-0.028089,1.838766,0.731232,-0.000477,0.557892,-0.572652,-0.028089,1.838766,0.731232,-0.000477,0.557892,,,,,,,0
59,2.95,2.95,0.05,-0.578311,0.010738,1.825437,0.716369,-0.147262,0.549165,-0.587037,0.002011,1.816711,0.707642,-0.155989,0.540438,-0.587037,0.002011,1.816711,0.707642,-0.155989,0.540438,,,,,,,0
60,3.0,3.0,0.05,-0.578311,0.081301,1.800893,0.714835,-0.311398,0.541495,-0.569584,0.090028,1.80962,0.723562,-0.302671,0.550222,-0.569584,0.090028,1.80962,0.723562,-0.302671,0.550222,,,,,,,1
61,3.05,3.05,0.05,-0.578311,0.105845,1.787088,0.714835,-0.363553,0.538427,-0.587037,0.097118,1.778361,0.706108,-0.37228,0.529701,-0.587037,0.097118,1.778361,0.706108,-0.37228,0.529701,,,,,,,0
62,3.1,3.1,0.05,-0.578311,0.15033,1.757942,0.713301,-0.441786,0.536893,-0.569584,0.159057,1.766669,0.722028,-0.43306,0.54562,-0.569584,0.159057,1.766669,0.722028,-0.43306,0.54562,,,,,,,0
63,3.15,3.15,0.05,-0.578311,0.176408,1.738,0.713301,-0.478602,0.536893,-0.587037,0.167681,1.729274,0.704574,-0.487329,0.528167,-0.587037,0.167681,1.729274,0.704574,-0.487329,0.528167,,,,,,,0
64,3.2,3.2,0.05,-0.576777,0.227029,1.695049,0.713301,-0.533825,0.536893,-0.56805,0.235756,1.703775,0.722028,-0.525099,0.54562,-0.56805,0.235756,1.703775,0.722028,-0.525099,0.54562,,,,,,,0
65,3.25,3.25,0.05,-0.575243,0.251573,1.672039,0.713301,-0.559903,0.535359,-0.583969,0.242846,1.663312,0.704574,-0.56863,0.526633,-0.583969,0.242846,1.663312,0.704574,-0.56863,0.526633,,,,,,,0
66,3.3,3.3,0.05,-0.573709,0.29299,1.632156,0.713301,-0.599786,0.533825,-0.564982,0.301717,1.640882,0.722028,-0.59106,0.542552,-0.564982,0.301717,1.640882,0.722028,-0.59106,0.542552,,,,,,,0
67,3.35,3.35,0.05,-0.573709,0.343612,1.592272,0.713301,-0.635068,0.533825,-0.582435,0.334885,1.583545,0.704574,-0.643795,0.525099,-0.582435,0.334885,1.583545,0.704574,-0.643795,0.525099,,,,,,,0
68,3.4,3.4,0.05,-0.564505,0.386563,1.563126,0.713301,-0.659612,0.533825,-0.555778,0.39529,1.571853,0.722028,-0.650885,0.542552,-0.555778,0.39529,1.571853,0.722028,-0.650885,0.542552,,,,,,,0
69,3.45,3.45,0.05,-0.562971,0.429515,1.524777,0.713301,-0.679554,0.533825,-0.571698,0.420788,1.51605,0.704574,-0.68828,0.525099,-0.571698,0.420788,1.51605,0.704574,-0.68828,0.525099,,,,,,,0
70,3.5,3.5,0.05,-0.562971,0.45099,1.510971,0.713301,-0.682621,0.533825,-0.554244,0.459717,1.519698,0.722028,-0.673895,0.542552,-0.554244,0.459717,1.519698,0.722028,-0.673895,0.542552,,,,,,,0
71,3.55,3.55,0.05,-0.562971,0.486272,1.489495,0.713301,-0.684155,0.535359,-0.571698,0.477545,1.480769,0.704574,-0.692882,0.526633,-0.571698,0.477545,1.480769,0.704574,-0.692882,0.526633,,,,,,,0
72,3.6,3.6,0.05,-0.562971,0.50468,1.477224,0.713301,-0.684155,0.535359,-0.554244,0.513406,1.48595,0.722028,-0.675429,0.544086,-0.554244,0.513406,1.48595,0.722028,-0.675429,0.544086,,,,,,,0
73,3.65,3.65,0.05,-0.562971,0.535359,1.461884,0.713301,-0.684155,0.543029,-0.571698,0.526633,1.453157,0.704574,-0.692882,0.534303,-0.571698,0.526633,1.453157,0.704574,-0.692882,0.534303,,,,,,,0
74,3.7,3.7,0.05,-0.562971,0.562971,1.443476,0.713301,-0.684155,0.547631,-0.554244,0.571698,1.452203,0.722028,-0.675429,0.556358,-0.554244,0.571698,1.452203,0.722028,-0.675429,0.556358,,,,,,,0
75,3.75,3.75,0.05,-0.566039,0.599786,1.418932,0.713301,-0.684155,0.547631,-0.574766,0.59106,1.410206,0.704574,-0.692882,0.538904,-0.574766,0.59106,1.410206,0.704574,-0.692882,0.538904,,,,,,,0
76,3.8,3.8,0.05,-0.567573,0.625864,1.397457,0.713301,-0.684155,0.549165,-0.558846,0.634591,1.406183,0.722028,-0.675429,0.557892,-0.558846,0.634591,1.406183,0.722028,-0.675429,0.557892,,,,,,,0
77,3.85,3.85,0.05,-0.567573,0.638136,1.385185,0.713301,-0.684155,0.549165,-0.5763,0.629409,1.376458,0.704574,-0.692882,0.540438,-0.5763,0.629409,1.376458,0.704574,-0.692882,0.540438,,,,,,,0
78,3.9,3.9,0.05,-0.567573,0.665748,1.365243,0.713301,-0.682621,0.549165,-0.558846,0.674474,1.37397,0.722028,-0.673895,0.557892,-0.558846,0.674474,1.37397,0.722028,-0.673895,0.557892,,,,,,,0
79,3.95,3.95,0.05,-0.567573,0.688757,1.349903,0.713301,-0.682621,0.549165,-0.5763,0.680031,1.341176,0.704574,-0.691348,0.540438,-0.5763,0.680031,1.341176,0.704574,-0.691348,0.540438,,,,,,,0
80,4.0,4.0,0.05,-0.567573,0.696427,1.346835,0.713301,-0.681087,0.549165,-0.558846,0.705154,1.355562,0.722028,-0.672361,0.557892,-0.558846,0.705154,1.355562,0.722028,-0.672361,0.557892,,,,,,,0
81,4.05,4.05,0.05,-0.567573,0.705631,1.342233,0.713301,-0.681087,0.549165,-0.5763,0.696904,1.333507,0.704574,-0.689814,0.540438,-0.5763,0.696904,1.333507,0.704574,-0.689814,0.540438,,,,,,,0
82,4.1,4.1,0.05,-0.569107,0.722505,1.339165,0.713301,-0.681087,0.549165,-0.56038,0.731232,1.347892,0.722028,-0.672361,0.557892,-0.56038,0.731232,1.347892,0.722028,-0.672361,0.557892,,,,,,,0
83,4.15,4.15,0.05,-0.569107,0.737845,1.339165,0.713301,-0.681087,0.550699,-0.577834,0.729118,1.330439,0.704574,-0.689814,0.541972,-0.577834,0.729118,1.330439,0.704574,-0.689814,0.541972,,,,,,,0
84,4.2,4.2,0.05,-0.569107,0.747049,1.339165,0.713301,-0.681087,0.550699,-0.56038,0.755775,1.347892,0.722028,-0.672361,0.559426,-0.56038,0.755775,1.347892,0.722028,-0.672361,0.559426,,,,,,,0
85,4.25,4.25,0.05,-0.569107,0.760854,1.339165,0.713301,-0.681087,0.550699,-0.577834,0.752128,1.330439,0.704574,-0.689814,0.541972,-0.577834,0.752128,1.330439,0.704574,-0.689814,0.541972,,,,,,,0
86,4.3,4.3,0.05,-0.569107,0.76699,1.339165,0.713301,-0.681087,0.550699,-0.56038,0.775717,1.347892,0.722028,-0.672361,0.559426,-0.56038,0.775717,1.347892,0.722028,-0.672361,0.559426,,,,,,,0
87,4.35,4.35,0.05,-0.569107,0.771592,1.334563,0.713301,-0.681087,0.550699,-0.577834,0.762866,1.325837,0.704574,-0.689814,0.541972,-0.577834,0.762866,1.325837,0.704574,-0.689814,0.541972,,,,,,,0
88,4.4,4.4,0.05,-0.569107,0.777728,1.329961,0.713301,-0.681087,0.550699,-0.56038,0.786455,1.338688,0.722028,-0.672361,0.559426,-0.56038,0.786455,1.338688,0.722028,-0.672361,0.559426,,,,,,,0
89,4.45,4.45,0.05,-0.572175,0.793068,1.323825,0.713301,-0.681087,0.550699,-0.580901,0.784341,1.315099,0.704574,-0.689814,0.541972,-0.580901,0.784341,1.315099,0.704574,-0.689814,0.541972,,,,,,,0
90,4.5,4.5,0.05,-0.581379,0.79767,1.31002,0.713301,-0.681087,0.550699,-0.572652,0.806397,1.318746,0.722028,-0.672361,0.559426,-0.572652,0.806397,1.318746,0.722028,-0.672361,0.559426,,,,,,,1
91,4.55,4.55,0.05,-0.581379,0.79767,1.297748,0.713301,-0.681087,0.550699,-0.590105,0.788943,1.289021,0.704574,-0.689814,0.541972,-0.590105,0.788943,1.289021,0.704574,-0.689814,0.541972,,,,,,,0
92,4.6,4.6,0.05,-0.581379,0.806874,1.29468,0.713301,-0.681087,0.550699,-0.572652,0.815601,1.303406,0.722028,-0.672361,0.559426,-0.572652,0.815601,1.303406,0.722028,-0.672361,0.559426,,,,,,,0
93,4.65,4.65,0.05,-0.584447,0.817612,1.291612,0.713301,-0.681087,0.550699,-0.593173,0.808885,1.282885,0.704574,-0.689814,0.541972,-0.593173,0.808885,1.282885,0.704574,-0.689814,0.541972,,,,,,,0
94,4.7,4.7,0.05,-0.595185,0.82068,1.27934,0.713301,-0.681087,0.550699,-0.586458,0.829406,1.288067,0.722028,-0.672361,0.559426,-0.586458,0.829406,1.288067,0.722028,-0.672361,0.559426,,,,,,,0
95,4.75,4.75,0.05,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,-0.605445,0.813487,1.267545,0.704574,-0.689814,0.541972,-0.605445,0.813487,1.267545,0.704574,-0.689814,0.541972,,,,,,,0
96,4.8,4.8,0.05,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,-0.587992,0.83094,1.284999,0.722028,-0.672361,0.559426,-0.587992,0.83094,1.284999,0.722028,-0.672361,0.559426,,,,,,,0
97,4.85,4.85,0.05,-0.596719,0.831418,1.276272,0.713301,-0.681087,0.550699,-0.605445,0.822691,1.267545,0.704574,-0.689814,0.541972,-0.605445,0.822691,1.267545,0.704574,-0.689814,0.541972,,,,,,,0
98,4.9,4.9,0.05,-0.60132,0.842155,1.276272,0.713301,-0.681087,0.550699,-0.592594,0.850882,1.284999,0.722028,-0.672361,0.559426,-0.592594,0.850882,1.284999,0.722028,-0.672361,0.559426,,,,,,,0
99,4.95,4.95,0.05,-0.602854,0.842155,1.276272,0.713301,-0.681087,0.550699,-0.611581,0.833429,1.267545,0.704574,-0.689814,0.541972,-0.611581,0.833429,1.267545,0.704574,-0.689814,0.541972,,,,,,,0
100,5.0,5.0,0.05,-0.604388,0.843689,1.276272,0.713301,-0.681087,0.550699,-0.595662,0.852416,1.284999,0.722028,-0.672361,0.559426,-0.595662,0.852416,1.284999,0.722028,-0.672361,0.559426,,,,,,,0
101,5.05,5.05,0.05,-0.605922,0.843689,1.276272,0.713301,-0.679554,0.547631,-0.614649,0.834963,1.267545,0.704574,-0.68828,0.538904,-0.614649,0.834963,1.267545,0.704574,-0.68828,0.538904,,,,,,,0
102,5.1,5.1,0.05,-0.605922,0.843689,1.276272,0.713301,-0.67802,0.541495,-0.597196,0.852416,1.284999,0.722028,-0.669293,0.550222,-0.597196,0.852416,1.284999,0.722028,-0.669293,0.550222,,,,,,,0
103,5.15,5.15,0.05,-0.607456,0.843689,1.276272,0.713301,-0.676486,0.535359,-0.616183,0.834963,1.267545,0.704574,-0.685212,0.526633,-0.616183,0.834963,1.267545,0.704574,-0.685212,0.526633,,,,,,,0
104,5.2,5.2,0.05,-0.613592,0.854427,1.276272,0.713301,-0.676486,0.530757,-0.604866,0.863154,1.284999,0.722028,-0.667759,0.539484,-0.604866,0.863154,1.284999,0.722028,-0.667759,0.539484,,,,,,,0
105,5.25,5.25,0.05,-0.61666,0.860563,1.276272,0.713301,-0.674952,0.470932,-0.625387,0.851837,1.267545,0.704574,-0.683678,0.462205,-0.625387,0.851837,1.267545,0.704574,-0.683678,0.462205,,,,,,,0
106,5.3,5.3,0.05,-0.61666,0.860563,1.276272,0.713301,-0.674952,0.368155,-0.607934,0.86929,1.284999,0.722028,-0.666225,0.376882,-0.607934,0.86929,1.284999,0.722028,-0.666225,0.376882,,,,,,,0
107,5.35,5.35,0.05,-0.61666,0.855961,1.276272,0.713301,-0.673418,0.176408,-0.625387,0.847235,1.267545,0.704574,-0.682144,0.167681,-0.625387,0.847235,1.267545,0.704574,-0.682144,0.167681,,,,,,,0
108,5.4,5.4,0.05,-0.61666,0.848291,1.267068,0.713301,-0.673418,-0.056757,-0.607934,0.857018,1.275795,0.722028,-0.664691,-0.048031,-0.607934,0.857018,1.275795,0.722028,-0.664691,-0.048031,,,,,,,0
109,5.45,5.45,0.05,-0.61666,0.845223,1.237923,0.720971,-0.673418,-0.010738,-0.625387,0.836497,1.229196,0.712244,-0.682144,-0.019465,-0.625387,0.836497,1.229196,0.712244,-0.682144,-0.019465,,,,,,,0
110,5.5,5.5,0.05,-0.61666,0.845223,1.222583,0.720971,-0.673418,-0.041417,-0.607934,0.85395,1.231309,0.729698,-0.664691,-0.032691,-0.607934,0.85395,1.231309,0.729698,-0.664691,-0.032691,,,,,,,0
111,5.55,5.55,0.05,-0.61666,0.843689,1.216447,0.720971,-0.671884,-0.039884,-0.625387,0.834963,1.20772,0.712244,-0.68061,-0.04861,-0.625387,0.834963,1.20772,0.712244,-0.68061,-0.04861,,,,,,,0
112,5.6,5.6,0.05,-0.61666,0.822214,1.208777,0.720971,-0.67035,-0.039884,-0.607934,0.83094,1.217503,0.729698,-0.661623,-0.031157,-0.607934,0.83094,1.217503,0.729698,-0.661623,-0.031157,,,,,,,0
