step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
16,1700000000.7200,1700000000.7220,0.0333,-60.9596,-7.1800,30.7115,59.3822,-115.7866,27.7715,-57.8022,0.3956,32.5275,65.5385,-111.7363,31.9412,-57.8022,0.3956,32.5275,65.5385,-111.7363,31.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17,1700000000.7533,1700000000.7553,0.0333,-60.2222,-5.2193,31.1730,60.8002,-114.8212,28.9083,-66.1538,-7.5165,24.3516,57.6264,-119.8242,24.6685,-66.1538,-7.5165,24.3516,57.6264,-119.8242,24.6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
18,1700000000.7867,1700000000.7887,0.0333,-61.6075,-5.8139,29.4394,60.0692,-116.0136,27.7523,-58.3297,0.5714,32.3516,65.5385,-111.9121,31.9412,-58.3297,0.5714,32.3516,65.5385,-111.9121,31.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
19,1700000000.8200,1700000000.8220,0.0333,-60.8420,-4.1613,30.1795,61.3289,-115.0360,28.8944,-66.6813,-7.4286,24.2637,57.5385,-119.9121,24.6685,-66.6813,-7.4286,24.2637,57.5385,-119.9121,24.6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
20,1700000000.8533,1700000000.8553,0.0333,-62.2058,-5.0069,28.6761,60.4559,-116.1982,27.7422,-59.6483,0.5714,32.1758,65.2747,-111.9121,31.9412,-59.6483,0.5714,32.1758,65.2747,-111.9121,31.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
21,1700000000.8867,1700000000.8887,0.0333,-61.6085,-3.5632,29.5655,61.5658,-115.1766,28.8871,-68.5275,-7.2527,24.1758,56.4835,-119.9121,24.6685,-68.5275,-7.2527,24.1758,56.4835,-119.9121,24.6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
22,1700000000.9200,1700000000.9220,0.0333,-63.2244,-4.5181,28.1958,60.3952,-116.3053,27.7369,-60.9670,0.8352,32.2637,63.6044,-111.9121,31.9412,-60.9670,0.8352,32.2637,63.6044,-111.9121,31.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
23,1700000000.9533,1700000000.9553,0.0333,-62.6972,-3.1326,29.2296,61.1344,-115.2582,28.8832,-69.4066,-7.1648,24.3516,54.9011,-120.0000,24.6685,-69.4066,-7.1648,24.3516,54.9011,-120.0000,24.6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
24,1700000000.9867,1700000000.9887,0.0333,-64.2642,-4.1762,27.9899,59.6986,-116.3884,27.7340,-62.0220,0.9231,32.6154,62.2857,-112.0879,31.9412,-62.0220,0.9231,32.6154,62.2857,-112.0879,31.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
25,1700000001.0200,1700000001.0220,0.0333,-63.7405,-2.8564,29.1654,60.2945,-115.3634,28.8811,-70.3736,-6.6374,24.7033,54.1978,-120.1758,24.6685,-70.3736,-6.6374,24.7033,54.1978,-120.1758,24.6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
26,1700000001.0533,1700000001.0553,0.0333,-65.2897,-3.8350,28.0314,58.8902,-116.5104,27.7325,-62.5495,2.0659,32.6154,62.2857,-112.1758,31.9412,-62.5495,2.0659,32.6154,62.2857,-112.1758,31.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
27,1700000001.0867,1700000001.0887,0.0333,-64.6497,-2.3078,29.1964,59.6723,-115.4773,28.8800,-70.7253,-4.9670,24.5275,54.3736,-120.0879,24.6685,-70.7253,-4.9670,24.5275,54.3736,-120.0879,24.6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
28,1700000001.1200,1700000001.1220,0.0333,-66.0687,-2.9960,28.0098,58.4519,-116.5762,27.7317,-62.7253,4.0000,32.4396,62.9890,-112.0879,31.9412,-62.7253,4.0000,32.4396,62.9890,-112.0879,31.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
29,1700000001.1533,1700000001.1553,0.0333,-65.2878,-1.1854,29.1356,59.4969,-115.5064,28.8794,-70.7253,-3.2088,24.2637,55.7802,-119.9121,24.6685,-70.7253,-3.2088,24.2637,55.7802,-119.9121,24.6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
30,1700000001.1867,1700000001.1887,0.0333,-66.5577,-1.7091,27.8975,58.6408,-116.5565,27.7313,-62.6374,5.4066,31.9121,64.3077,-111.8242,31.9412,-62.6374,5.4066,31.9121,64.3077,-111.8242,31.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
31,1700000001.2200,1700000001.2220,0.0333,-65.6421,0.1325,28.9177,59.9461,-115.4286,28.8791,-70.5495,-2.0659,23.4725,56.8352,-119.7363,24.6685,-70.5495,-2.0659,23.4725,56.8352,-119.7363,24.6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
32,1700000001.2533,1700000001.2553,0.0333,-66.7882,-0.4364,27.5339,59.2296,-116.4553,27.7311,-62.3736,6.3736,31.0330,65.1868,-111.7363,31.9412,-62.3736,6.3736,31.0330,65.1868,-111.7363,31.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
33,1700000001.2867,1700000001.2887,0.0333,-65.7572,1.3261,28.4232,60.6017,-115.3305,28.8790,-70.1978,-1.2747,22.6813,57.4506,-119.6484,24.6685,-70.1978,-1.2747,22.6813,57.4506,-119.6484,24.6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
34,1700000001.3200,1700000001.3220,0.0333,-66.7943,0.6530,26.9639,59.8759,-116.3597,27.7310,-61.6703,7.0769,30.5055,65.4506,-111.6484,31.9412,-61.6703,7.0769,30.5055,65.4506,-111.6484,31.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
35,1700000001.3533,1700000001.3553,0.0333,-65.5976,2.3155,27.8640,61.1599,-115.2367,28.8789,-69.2308,-0.8352,22.4176,57.3626,-119.6484,24.6685,-69.2308,-0.8352,22.4176,57.3626,-119.6484,24.6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
36,1700000001.3867,1700000001.3887,0.0333,-66.4461,1.5001,26.4798,60.2853,-116.2882,27.7309,-61.0549,7.1648,30.4176,65.2747,-111.6484,32.1745,-61.0549,7.1648,30.4176,65.2747,-111.6484,32.1745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
37,1700000001.4200,1700000001.4220,0.0333,-65.1870,2.9662,27.4806,61.4345,-115.1823,28.9425,-68.7912,-0.8352,22.4176,57.0989,-119.6484,25.0573,-68.7912,-0.8352,22.4176,57.0989,-119.6484,25.0573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
38,1700000001.4533,1700000001.4553,0.0333,-66.0288,1.9824,26.1939,60.4359,-116.2468,27.8832,-60.5275,7.1648,30.2418,65.0989,-111.6484,32.3300,-60.5275,7.1648,30.2418,65.0989,-111.6484,32.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
39,1700000001.4867,1700000001.4887,0.0333,-64.7439,3.3236,27.2226,61.5099,-115.1508,29.0956,-68.3516,-0.8352,22.0659,57.1868,-119.6484,25.0573,-68.3516,-0.8352,22.0659,57.1868,-119.6484,25.0573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
40,1700000001.5200,1700000001.5220,0.0333,-65.5865,2.2473,25.9121,60.5142,-116.2228,27.9945,-60.1758,7.1648,30.0659,65.2747,-111.6484,32.3300,-60.1758,7.1648,30.0659,65.2747,-111.6484,32.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
41,1700000001.5533,1700000001.5553,0.0333,-64.3228,3.5200,26.9677,61.6107,-115.1324,29.1766,-67.8242,-0.8352,22.0659,57.2747,-119.6484,25.0573,-67.8242,-0.8352,22.0659,57.2747,-119.6484,25.0573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
42,1700000001.5867,1700000001.5887,0.0333,-65.1406,2.3928,25.7220,60.6120,-116.2088,28.0535,-59.3846,7.1648,30.0659,65.3626,-111.6484,32.1745,-59.3846,7.1648,30.0659,65.3626,-111.6484,32.1745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
43,1700000001.6200,1700000001.6220,0.0333,-63.7963,3.6279,26.8260,61.7062,-115.1218,29.1771,-67.0330,-0.8352,22.1538,57.4506,-119.6484,24.8240,-67.0330,-0.8352,22.1538,57.4506,-119.6484,24.8240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
44,1700000001.6533,1700000001.6553,0.0333,-64.5522,2.4728,25.6386,60.7260,-116.2007,27.9902,-58.9451,7.0769,30.2418,65.4506,-111.6484,32.0967,-58.9451,7.0769,30.2418,65.4506,-111.6484,32.0967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
45,1700000001.6867,1700000001.6887,0.0333,-63.2426,3.6644,26.8084,61.8142,-115.1157,29.1098,-66.5934,-0.9231,22.2418,57.4506,-119.6484,24.8240,-66.5934,-0.9231,22.2418,57.4506,-119.6484,24.8240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
46,1700000001.7200,1700000001.7220,0.0333,-64.0252,2.4771,25.6479,60.8091,-116.1960,27.9413,-58.4176,7.0769,30.2418,65.4506,-111.6484,32.0189,-58.4176,7.0769,30.2418,65.4506,-111.6484,32.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
47,1700000001.7533,1700000001.7553,0.0333,-62.7155,3.6676,26.8154,61.8782,-115.1121,29.0531,-66.3297,-0.9231,22.2418,57.4506,-119.6484,24.7462,-66.3297,-0.9231,22.2418,57.4506,-119.6484,24.7462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
48,1700000001.7867,1700000001.7887,0.0333,-63.5596,2.4795,25.6530,60.8584,-116.1933,27.8788,-58.2418,7.1648,30.0659,65.4506,-111.6484,32.0189,-58.2418,7.1648,30.0659,65.4506,-111.6484,32.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
49,1700000001.8200,1700000001.8220,0.0333,-62.3176,3.6921,26.7745,61.9161,-115.1100,29.0076,-66.2418,-0.8352,22.0659,57.2747,-119.6484,24.7462,-66.2418,-0.8352,22.0659,57.2747,-119.6484,24.7462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
50,1700000001.8533,1700000001.8553,0.0333,-63.2341,2.5204,25.5779,60.8470,-116.1917,27.8457,-58.4176,7.2527,30.0659,65.1868,-111.6484,32.0189,-58.4176,7.2527,30.0659,65.1868,-111.6484,32.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
51,1700000002.0733,1700000002.0753,0.2200,-59.2500,6.5972,29.4179,64.4158,-112.4016,31.5085,-66.5055,-0.7473,22.3297,57.1868,-119.6484,24.7462,-66.5055,-0.7473,22.3297,57.1868,-119.6484,24.7462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
52,1700000002.1067,1700000002.1087,0.0333,-60.9445,4.6964,27.6165,62.7507,-114.1289,29.6647,-58.5934,7.2527,30.5934,65.1868,-111.6484,32.0189,-58.5934,7.2527,30.5934,65.1868,-111.6484,32.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
53,1700000002.1400,1700000002.1420,0.0333,-60.3954,5.3580,28.3730,63.3118,-113.5377,30.3066,-66.5934,-0.7473,23.1209,57.0989,-119.6484,24.7462,-66.5934,-0.7473,23.1209,57.0989,-119.6484,24.7462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
54,1700000002.1733,1700000002.1753,0.0333,-61.8430,3.7779,27.0383,61.8808,-114.9942,28.7906,-58.6813,7.2527,31.4725,65.0989,-111.6484,32.0189,-58.6813,7.2527,31.4725,65.0989,-111.6484,32.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
55,1700000002.2067,1700000002.2087,0.0333,-61.1046,4.6772,28.1652,62.6220,-114.1967,29.6708,-67.0330,-0.7473,23.5604,57.0989,-119.6484,24.7462,-67.0330,-0.7473,23.5604,57.0989,-119.6484,24.7462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
56,1700000002.2400,1700000002.2420,0.0333,-62.4891,3.2733,26.9949,61.3499,-115.4961,28.3281,-59.2088,7.2527,31.9121,65.0989,-111.6484,32.0189,-59.2088,7.2527,31.9121,65.0989,-111.6484,32.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
57,1700000002.2733,1700000002.2753,0.0333,-61.7230,4.3032,28.2446,62.2134,-114.5790,29.3344,-67.2088,-0.7473,24.1758,57.0989,-119.6484,24.7462,-67.2088,-0.7473,24.1758,57.0989,-119.6484,24.7462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
58,1700000002.3067,1700000002.3087,0.0333,-63.0042,2.9961,27.2106,61.0353,-115.7873,28.0834,-59.2967,7.2527,32.2637,65.0989,-111.6484,32.0189,-59.2967,7.2527,32.2637,65.0989,-111.6484,32.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
59,1700000002.3400,1700000002.3420,0.0333,-62.1383,4.0978,28.4948,61.9713,-114.8008,29.1565,-67.3846,-0.7473,24.2637,57.0989,-119.6484,24.7462,-67.3846,-0.7473,24.2637,57.0989,-119.6484,24.7462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
60,1700000002.3733,1700000002.3753,0.0333,-63.3636,2.8438,27.4195,60.8490,-115.9562,27.9540,-59.3846,7.3407,32.3516,65.0989,-111.6484,32.0189,-59.3846,7.3407,32.3516,65.0989,-111.6484,32.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
61,1700000002.4067,1700000002.4087,0.0333,-62.4343,4.0077,28.6729,61.8279,-114.9294,29.0623,-67.3846,-0.6593,24.3516,57.0989,-119.6484,24.7462,-67.3846,-0.6593,24.3516,57.0989,-119.6484,24.7462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
62,1700000002.4400,1700000002.4420,0.0333,-63.5905,2.7998,27.5747,60.7387,-116.0542,27.8855,-59.3846,7.3407,32.5275,65.0989,-111.6484,32.0189,-59.3846,7.3407,32.5275,65.0989,-111.6484,32.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
63,1700000002.4733,1700000002.4753,0.0333,-62.6082,3.9750,28.8334,61.7430,-115.0040,29.0125,-67.3846,-0.5714,24.8791,57.0110,-119.6484,24.7462,-67.3846,-0.5714,24.8791,57.0110,-119.6484,24.7462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
64,1700000002.5067,1700000002.5087,0.0333,-63.7237,2.7983,27.8285,60.6530,-116.1110,27.8493,-59.3846,7.6923,33.0549,65.0110,-111.6484,32.0189,-59.3846,7.6923,33.0549,65.0110,-111.6484,32.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
65,1700000002.5400,1700000002.5420,0.0333,-62.7103,4.0650,29.1567,61.6568,-115.0473,28.9862,-67.3846,0.1319,25.0549,57.0110,-119.6484,24.7462,-67.3846,0.1319,25.0549,57.0110,-119.6484,24.7462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
66,1700000002.5733,1700000002.5753,0.0333,-63.8020,3.0470,28.1143,60.5867,-116.1440,27.8301,-59.3846,8.4835,33.0549,65.0989,-111.6484,32.0189,-59.3846,8.4835,33.0549,65.0989,-111.6484,32.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
67,1700000002.6067,1700000002.6087,0.0333,-62.7703,4.4540,29.3699,61.6260,-115.0725,28.9722,-67.4725,0.8352,25.0549,57.0989,-119.6484,24.7462,-67.4725,0.8352,25.0549,57.0989,-119.6484,24.7462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
68,1700000002.6400,1700000002.6420,0.0333,-63.8685,3.5174,28.2733,60.5833,-116.1631,27.8200,-59.4725,9.0989,33.0549,65.0989,-111.6484,31.8634,-59.4725,9.0989,33.0549,65.0989,-111.6484,31.8634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
69,1700000002.6733,1700000002.6753,0.0333,-62.8418,4.9620,29.4885,61.6234,-115.0870,28.9224,-67.5604,1.2747,24.8791,57.0989,-119.6484,23.8908,-67.5604,1.2747,24.8791,57.0989,-119.6484,23.8908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
70,1700000002.7067,1700000002.7087,0.0333,-63.9439,4.0077,28.3171,60.5812,-116.1742,27.5506,-59.5604,9.4505,32.7912,65.0989,-111.6484,29.7639,-59.5604,9.4505,32.7912,65.0989,-111.6484,29.7639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
71,1700000002.7400,1700000002.7420,0.0333,-62.9201,5.4164,29.4541,61.6218,-115.0955,28.1540,-67.5604,1.4505,24.7912,57.0989,-119.6484,20.3916,-67.5604,1.4505,24.7912,57.0989,-119.6484,20.3916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
72,1700000002.7733,1700000002.7753,0.0333,-64.0039,4.3900,28.2691,60.5800,-116.1807,26.0376,-59.5604,9.4505,32.7912,65.0989,-111.6484,24.8650,-59.5604,9.4505,32.7912,65.0989,-111.6484,24.8650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
73,1700000002.8067,1700000002.8087,0.0333,-62.9661,5.6997,29.4183,61.6209,-115.1004,25.7179,-67.5604,1.4505,24.7912,57.0989,-119.6484,14.4818,-67.5604,1.4505,24.7912,57.0989,-119.6484,14.4818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
74,1700000002.8400,1700000002.8420,0.0333,-64.0391,4.6000,28.2424,60.5793,-116.1844,22.6544,-59.5604,9.4505,32.7912,65.0989,-111.6484,18.1776,-59.5604,9.4505,32.7912,65.0989,-111.6484,18.1776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
75,1700000002.8733,1700000002.8753,0.0333,-62.9931,5.8554,29.3984,61.6203,-115.1032,21.4338,-67.5604,1.4505,24.7912,57.0989,-119.6484,7.3279,-67.5604,1.4505,24.7912,57.0989,-119.6484,7.3279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
76,1700000002.9067,1700000002.9087,0.0333,-64.0598,4.7153,28.2276,60.5789,-116.1866,17.5878,-59.5604,9.4505,32.8791,65.0989,-111.6484,11.1014,-59.5604,9.4505,32.8791,65.0989,-111.6484,11.1014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
77,1700000002.9400,1700000002.9420,0.0333,-63.0090,5.9409,29.4097,61.6200,-115.1049,15.8193,-67.5604,1.4505,25.0549,57.0989,-119.6484,0.3294,-67.5604,1.4505,25.0549,57.0989,-119.6484,0.3294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
78,1700000002.9733,1700000002.9753,0.0333,-64.0720,4.7787,28.3030,60.5786,-116.1878,11.5960,-59.5604,9.4505,33.0549,65.1868,-111.6484,4.8805,-59.5604,9.4505,33.0549,65.1868,-111.6484,4.8805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
79,1700000003.0067,1700000003.0087,0.0333,-63.0183,5.9878,29.5106,61.6401,-115.1058,9.7650,-67.5604,1.4505,25.0549,57.1868,-119.6484,-2.7032,-67.5604,1.4505,25.0549,57.1868,-119.6484,-2.7032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
80,1700000003.0400,1700000003.0420,0.0333,-64.0791,4.8135,28.3783,60.6143,-116.1885,6.3655,-59.5604,9.4505,33.0549,65.1868,-111.6484,5.6581,-59.5604,9.4505,33.0549,65.1868,-111.6484,5.6581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
81,1700000003.0733,1700000003.0753,0.0333,-63.0238,6.0136,29.5668,61.6675,-115.1064,6.1727,-67.5604,1.4505,25.0549,57.1868,-119.6484,-0.9148,-67.5604,1.4505,25.0549,57.1868,-119.6484,-0.9148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
82,1700000003.1067,1700000003.1087,0.0333,-64.0833,4.8327,28.4202,60.6355,-116.1890,4.2403,-59.3846,9.4505,33.0549,65.1868,-111.6484,6.2802,-59.3846,9.4505,33.0549,65.1868,-111.6484,6.2802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
83,1700000003.1400,1700000003.1420,0.0333,-62.9859,6.0278,29.5980,61.6838,-115.1067,4.7965,-67.2967,1.3626,25.0549,57.1868,-119.6484,-1.3036,-67.2967,1.3626,25.0549,57.1868,-119.6484,-1.3036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
84,1700000003.1733,1700000003.1753,0.0333,-63.9927,4.8204,28.4435,60.6480,-116.1892,3.1333,-59.1209,9.2747,33.0549,65.1868,-111.6484,5.8137,-59.1209,9.2747,33.0549,65.1868,-111.6484,5.8137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
85,1700000003.2067,1700000003.2087,0.0333,-62.8549,5.9732,29.6154,61.6934,-115.1069,3.8641,-67.1209,1.2747,25.0549,57.2747,-119.6484,-1.4591,-67.1209,1.2747,25.0549,57.2747,-119.6484,-1.4591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
86,1700000003.2400,1700000003.2420,0.0333,-63.8512,4.7572,28.4564,60.6757,-116.1894,2.4127,-59.1209,9.1868,33.0549,65.4506,-111.6484,5.8137,-59.1209,9.1868,33.0549,65.4506,-111.6484,5.8137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
87,1700000003.2733,1700000003.2753,0.0333,-62.7464,5.9036,29.6251,61.7755,-115.1070,3.3400,-67.1209,1.1868,25.0549,57.4506,-119.6484,-1.4591,-67.1209,1.1868,25.0549,57.4506,-119.6484,-1.4591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
