step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
14,1700000000.6533,1700000000.6553,0.0333,-60.0195,-8.8638,33.2945,58.6354,-115.0541,28.3327,-60.9231,-4.0440,28.7912,61.6264,-115.6484,28.3048,-60.9231,-4.0440,28.7912,61.6264,-115.6484,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15,1700000000.6867,1700000000.6887,0.0333,-60.2306,-7.6164,32.1500,59.3243,-115.1957,28.3251,-61.3626,-3.7802,28.6154,61.5385,-115.6484,28.3048,-61.3626,-3.7802,28.6154,61.5385,-115.6484,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16,1700000000.7200,1700000000.7220,0.0333,-60.4950,-6.6235,31.2517,59.8343,-115.3036,28.3196,-61.8022,-3.6044,28.5275,61.5385,-115.7363,28.3048,-61.8022,-3.6044,28.5275,61.5385,-115.7363,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17,1700000000.7533,1700000000.7553,0.0333,-60.8003,-5.8422,30.5594,60.2268,-115.4067,28.3156,-62.1538,-3.5165,28.3516,61.6264,-115.8242,28.3048,-62.1538,-3.5165,28.3516,61.6264,-115.8242,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
18,1700000000.7867,1700000000.7887,0.0333,-61.1164,-5.2402,29.9983,60.5492,-115.5062,28.3126,-62.3297,-3.4286,28.3516,61.5385,-115.9121,28.3048,-62.3297,-3.4286,28.3516,61.5385,-115.9121,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
19,1700000000.8200,1700000000.8220,0.0333,-61.3998,-4.7714,29.5798,60.7771,-115.6030,28.3105,-62.6813,-3.4286,28.2637,61.5385,-115.9121,28.3048,-62.6813,-3.4286,28.2637,61.5385,-115.9121,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
20,1700000000.8533,1700000000.8553,0.0333,-61.6991,-4.4238,29.2454,60.9524,-115.6766,28.3090,-63.6483,-3.4286,28.1758,61.2747,-115.9121,28.3048,-63.6483,-3.4286,28.1758,61.2747,-115.9121,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
21,1700000000.8867,1700000000.8887,0.0333,-62.1543,-4.1663,28.9736,61.0267,-115.7328,28.3078,-64.5275,-3.2527,28.1758,60.4835,-115.9121,28.3048,-64.5275,-3.2527,28.1758,60.4835,-115.9121,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
22,1700000000.9200,1700000000.9220,0.0333,-62.7086,-3.9298,28.7708,60.9016,-115.7755,28.3070,-64.9670,-3.1648,28.2637,59.6044,-115.9121,28.3048,-64.9670,-3.1648,28.2637,59.6044,-115.9121,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
23,1700000000.9533,1700000000.9553,0.0333,-63.2360,-3.7318,28.6419,60.6028,-115.8081,28.3064,-65.4066,-3.1648,28.3516,58.9011,-116.0000,28.3048,-65.4066,-3.1648,28.3516,58.9011,-116.0000,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
24,1700000000.9867,1700000000.9887,0.0333,-63.7430,-3.5851,28.5682,60.2108,-115.8538,28.3060,-66.0220,-3.0769,28.6154,58.2857,-116.0879,28.3048,-66.0220,-3.0769,28.6154,58.2857,-116.0879,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
25,1700000001.0200,1700000001.0220,0.0333,-64.2752,-3.4536,28.5802,59.7674,-115.9096,28.3057,-66.3736,-2.6374,28.7033,58.1978,-116.1758,28.3048,-66.3736,-2.6374,28.7033,58.1978,-116.1758,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
26,1700000001.0533,1700000001.0553,0.0333,-64.7653,-3.2423,28.6115,59.4059,-115.9731,28.3054,-66.5495,-1.9341,28.6154,58.2857,-116.1758,28.3048,-66.5495,-1.9341,28.6154,58.2857,-116.1758,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
27,1700000001.0867,1700000001.0887,0.0333,-65.1820,-2.9037,28.6125,59.1479,-116.0214,28.3053,-66.7253,-0.9670,28.5275,58.3736,-116.0879,28.3048,-66.7253,-0.9670,28.5275,58.3736,-116.0879,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
28,1700000001.1200,1700000001.1220,0.0333,-65.5424,-2.4025,28.5909,58.9695,-116.0372,28.3051,-66.7253,0.0000,28.4396,58.9890,-116.0879,28.3048,-66.7253,0.0000,28.4396,58.9890,-116.0879,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
29,1700000001.1533,1700000001.1553,0.0333,-65.8187,-1.7807,28.5524,58.9740,-116.0493,28.3051,-66.7253,0.7912,28.2637,59.7802,-115.9121,28.3048,-66.7253,0.7912,28.2637,59.7802,-115.9121,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
30,1700000001.1867,1700000001.1887,0.0333,-66.0304,-1.1151,28.4790,59.1597,-116.0166,28.3050,-66.6374,1.4066,27.9121,60.3077,-115.8242,28.3048,-66.6374,1.4066,27.9121,60.3077,-115.8242,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
31,1700000001.2200,1700000001.2220,0.0333,-66.1722,-0.4624,28.3350,59.4241,-115.9707,28.3049,-66.5495,1.9341,27.4725,60.8352,-115.7363,28.3048,-66.5495,1.9341,27.4725,60.8352,-115.7363,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
32,1700000001.2533,1700000001.2553,0.0333,-66.2603,0.1578,28.1158,59.7491,-115.9149,28.3049,-66.3736,2.3736,27.0330,61.1868,-115.7363,28.3048,-66.3736,2.3736,27.0330,61.1868,-115.7363,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
33,1700000001.2867,1700000001.2887,0.0333,-66.2868,0.7313,27.8406,60.0803,-115.8723,28.3049,-66.1978,2.7253,26.6813,61.4506,-115.6484,28.3048,-66.1978,2.7253,26.6813,61.4506,-115.6484,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
34,1700000001.3200,1700000001.3220,0.0333,-66.2660,1.2473,27.5460,60.3959,-115.8189,28.3049,-65.6703,3.0769,26.5055,61.4506,-115.6484,28.3048,-65.6703,3.0769,26.5055,61.4506,-115.6484,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
35,1700000001.3533,1700000001.3553,0.0333,-66.1269,1.7209,27.2816,60.6388,-115.7783,28.3049,-65.2308,3.1648,26.4176,61.3626,-115.6484,28.3048,-65.2308,3.1648,26.4176,61.3626,-115.6484,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
36,1700000001.3867,1700000001.3887,0.0333,-65.9176,2.0946,27.0620,60.8055,-115.7473,28.3048,-65.0549,3.1648,26.4176,61.2747,-115.6484,28.5381,-65.0549,3.1648,26.4176,61.2747,-115.6484,28.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
37,1700000001.4200,1700000001.4220,0.0333,-65.7161,2.3716,26.8982,60.9136,-115.7237,28.3684,-64.7912,3.1648,26.4176,61.0989,-115.6484,28.6936,-64.7912,3.1648,26.4176,61.0989,-115.6484,28.6936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
38,1700000001.4533,1700000001.4553,0.0333,-65.5001,2.5769,26.7761,60.9563,-115.7058,28.4571,-64.5275,3.1648,26.2418,61.0989,-115.6484,28.6936,-64.5275,3.1648,26.2418,61.0989,-115.6484,28.6936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
39,1700000001.4867,1700000001.4887,0.0333,-65.2729,2.7290,26.6403,60.9891,-115.6921,28.5216,-64.3516,3.1648,26.0659,61.1868,-115.6484,28.6936,-64.3516,3.1648,26.0659,61.1868,-115.6484,28.6936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
40,1700000001.5200,1700000001.5220,0.0333,-65.0578,2.8418,26.4943,61.0347,-115.6817,28.5685,-64.1758,3.1648,26.0659,61.2747,-115.6484,28.6936,-64.1758,3.1648,26.0659,61.2747,-115.6484,28.6936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
41,1700000001.5533,1700000001.5553,0.0333,-64.8518,2.9254,26.3854,61.0900,-115.6737,28.6026,-63.8242,3.1648,26.0659,61.2747,-115.6484,28.6936,-63.8242,3.1648,26.0659,61.2747,-115.6484,28.6936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
42,1700000001.5867,1700000001.5887,0.0333,-64.6118,2.9874,26.3042,61.1325,-115.6677,28.6274,-63.3846,3.1648,26.0659,61.3626,-115.6484,28.5381,-63.3846,3.1648,26.0659,61.3626,-115.6484,28.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
43,1700000001.6200,1700000001.6220,0.0333,-64.3252,3.0333,26.2437,61.1855,-115.6631,28.6031,-63.0330,3.1648,26.1538,61.4506,-115.6484,28.4603,-63.0330,3.1648,26.1538,61.4506,-115.6484,28.4603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
44,1700000001.6533,1700000001.6553,0.0333,-64.0234,3.0674,26.2209,61.2466,-115.6596,28.5642,-62.9451,3.0769,26.2418,61.4506,-115.6484,28.4603,-62.9451,3.0769,26.2418,61.4506,-115.6484,28.4603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
45,1700000001.6867,1700000001.6887,0.0333,-63.7715,3.0698,26.2262,61.2936,-115.6569,28.5359,-62.5934,3.0769,26.2418,61.4506,-115.6484,28.4603,-62.5934,3.0769,26.2418,61.4506,-115.6484,28.4603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
46,1700000001.7200,1700000001.7220,0.0333,-63.4964,3.0717,26.2301,61.3297,-115.6549,28.5153,-62.4176,3.0769,26.2418,61.4506,-115.6484,28.3826,-62.4176,3.0769,26.2418,61.4506,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
47,1700000001.7533,1700000001.7553,0.0333,-63.2444,3.0730,26.2331,61.3575,-115.6533,28.4791,-62.3297,3.0769,26.2418,61.4506,-115.6484,28.3826,-62.3297,3.0769,26.2418,61.4506,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
48,1700000001.7867,1700000001.7887,0.0333,-63.0308,3.0740,26.2353,61.3790,-115.6521,28.4528,-62.2418,3.1648,26.0659,61.4506,-115.6484,28.3826,-62.2418,3.1648,26.0659,61.4506,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
49,1700000001.8200,1700000001.8220,0.0333,-62.8465,3.0975,26.1922,61.3955,-115.6512,28.4336,-62.2418,3.1648,26.0659,61.2747,-115.6484,28.3826,-62.2418,3.1648,26.0659,61.2747,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
50,1700000001.8533,1700000001.8553,0.0333,-62.7053,3.1150,26.1601,61.3676,-115.6505,28.4197,-62.2926,3.3777,26.1909,61.3118,-115.5234,28.4962,-62.2926,3.3777,26.1909,61.3118,-115.5234,28.4962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
51,1700000002.0733,1700000002.0753,0.2200,-62.3639,3.3413,26.1865,61.3217,-115.5444,28.4869,-62.6305,3.1277,26.2047,61.0618,-115.7734,28.2689,-62.6305,3.1277,26.2047,61.0618,-115.7734,28.2689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
52,1700000002.1067,1700000002.1087,0.0333,-62.4262,3.2861,26.1911,61.2619,-115.5990,28.4274,-62.4684,3.3777,26.7184,61.3118,-115.5234,28.4962,-62.4684,3.3777,26.7184,61.3118,-115.5234,28.4962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
53,1700000002.1400,1700000002.1420,0.0333,-62.4360,3.3098,26.3251,61.2734,-115.5810,28.4462,-62.7184,3.1277,26.9959,60.9739,-115.7734,28.2689,-62.7184,3.1277,26.9959,60.9739,-115.7734,28.2689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
54,1700000002.1733,1700000002.1753,0.0333,-62.5020,3.2627,26.4956,61.2044,-115.6268,28.3979,-62.5563,3.3777,27.5975,61.2239,-115.5234,28.4962,-62.5563,3.3777,27.5975,61.2239,-115.5234,28.4962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
55,1700000002.2067,1700000002.2087,0.0333,-62.5147,3.2925,26.7756,61.2089,-115.6022,28.4247,-63.1580,3.1277,27.4354,60.9739,-115.7734,28.2689,-63.1580,3.1277,27.4354,60.9739,-115.7734,28.2689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
56,1700000002.2400,1700000002.2420,0.0333,-62.6649,3.2498,26.9433,61.1548,-115.6430,28.3822,-63.0838,3.3777,28.0371,61.2239,-115.5234,28.4962,-63.0838,3.3777,28.0371,61.2239,-115.5234,28.4962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
57,1700000002.2733,1700000002.2753,0.0333,-62.7627,3.2829,27.2213,61.1707,-115.6145,28.4133,-63.3338,3.1277,28.0508,60.9739,-115.7734,28.2689,-63.3338,3.1277,28.0508,60.9739,-115.7734,28.2689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
58,1700000002.3067,1700000002.3087,0.0333,-62.8961,3.2428,27.4321,61.1254,-115.6523,28.3739,-63.1717,3.3777,28.3887,61.2239,-115.5234,28.4962,-63.1717,3.3777,28.3887,61.2239,-115.5234,28.4962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
59,1700000002.3400,1700000002.3420,0.0333,-62.9605,3.2777,27.6752,61.1481,-115.6216,28.4073,-63.5096,3.1277,28.1387,60.9739,-115.7734,28.2689,-63.5096,3.1277,28.1387,60.9739,-115.7734,28.2689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
60,1700000002.3733,1700000002.3753,0.0333,-63.0887,3.2389,27.7930,61.1079,-115.6578,28.3696,-63.2596,3.4657,28.4766,61.2239,-115.5234,28.4962,-63.2596,3.4657,28.4766,61.2239,-115.5234,28.4962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
61,1700000002.4067,1700000002.4087,0.0333,-63.1286,3.2976,27.9668,61.1347,-115.6257,28.4041,-63.5096,3.2157,28.2266,60.9739,-115.7734,28.2689,-63.5096,3.2157,28.2266,60.9739,-115.7734,28.2689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
62,1700000002.4400,1700000002.4420,0.0333,-63.2176,3.2764,28.0328,61.0976,-115.6609,28.3672,-63.2596,3.4657,28.6525,61.2239,-115.5234,28.4962,-63.2596,3.4657,28.6525,61.2239,-115.5234,28.4962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
63,1700000002.4733,1700000002.4753,0.0333,-63.2274,3.3254,28.1903,61.1267,-115.6281,28.4024,-63.5096,3.3036,28.7541,60.8860,-115.7734,28.2689,-63.5096,3.3036,28.7541,60.8860,-115.7734,28.2689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
64,1700000002.5067,1700000002.5087,0.0333,-63.2933,3.3197,28.3336,61.0713,-115.6627,28.3660,-63.2596,3.8173,29.1799,61.1360,-115.5234,28.4962,-63.2596,3.8173,29.1799,61.1360,-115.5234,28.4962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
65,1700000002.5400,1700000002.5420,0.0333,-63.2855,3.4485,28.5487,61.0862,-115.6295,28.4015,-63.5096,4.0069,28.9299,60.8860,-115.7734,28.2689,-63.5096,4.0069,28.9299,60.8860,-115.7734,28.2689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
66,1700000002.5733,1700000002.5753,0.0333,-63.3378,3.5930,28.6456,61.0401,-115.6638,28.3654,-63.2596,4.6085,29.1799,61.2239,-115.5234,28.4962,-63.2596,4.6085,29.1799,61.2239,-115.5234,28.4962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
67,1700000002.6067,1700000002.6087,0.0333,-63.3195,3.8558,28.7814,61.0824,-115.6303,28.4010,-63.5975,4.7102,28.9299,60.9739,-115.7734,28.2689,-63.5975,4.7102,28.9299,60.9739,-115.7734,28.2689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
68,1700000002.6400,1700000002.6420,0.0333,-63.3845,4.0769,28.8191,61.0574,-115.6644,28.3650,-63.3475,5.2239,29.1799,61.2239,-115.5234,28.3407,-63.3475,5.2239,29.1799,61.2239,-115.5234,28.3407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
69,1700000002.6733,1700000002.6753,0.0333,-63.3758,4.3738,28.9108,61.0958,-115.6308,28.3584,-63.6854,5.1497,28.7541,60.9739,-115.7734,27.4136,-63.6854,5.1497,28.7541,60.9739,-115.7734,27.4136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
70,1700000002.7067,1700000002.7087,0.0333,-63.4481,4.5746,28.8710,61.0677,-115.6648,28.1008,-63.4354,5.5755,28.9162,61.2239,-115.5234,26.2412,-63.4354,5.5755,28.9162,61.2239,-115.5234,26.2412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
71,1700000002.7400,1700000002.7420,0.0333,-63.4452,4.8337,28.8825,61.1037,-115.6311,27.5938,-63.6854,5.3255,28.6662,60.9739,-115.7734,23.9144,-63.6854,5.3255,28.6662,60.9739,-115.7734,23.9144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
72,1700000002.7733,1700000002.7753,0.0333,-63.5013,4.9610,28.8275,61.0738,-115.6650,26.5906,-63.4354,5.5755,28.9162,61.2239,-115.5234,21.3423,-63.4354,5.5755,28.9162,61.2239,-115.5234,21.3423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
73,1700000002.8067,1700000002.8087,0.0333,-63.4859,5.1200,28.8501,61.1084,-115.6312,25.1596,-63.6854,5.3255,28.6662,60.9739,-115.7734,18.0046,-63.6854,5.3255,28.6662,60.9739,-115.7734,18.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
74,1700000002.8400,1700000002.8420,0.0333,-63.5325,5.1732,28.8033,61.0774,-115.6651,23.2088,-63.4354,5.5755,28.9162,61.2239,-115.5234,14.6548,-63.4354,5.5755,28.9162,61.2239,-115.5234,14.6548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
75,1700000002.8733,1700000002.8753,0.0333,-63.5098,5.2773,28.8320,61.1111,-115.6313,20.8766,-63.6854,5.3255,28.6662,60.9739,-115.7734,10.8506,-63.6854,5.3255,28.6662,60.9739,-115.7734,10.8506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
76,1700000002.9067,1700000002.9087,0.0333,-63.5509,5.2898,28.7899,61.0795,-115.6652,18.1430,-63.4354,5.5755,29.0041,61.2239,-115.5234,7.5786,-63.4354,5.5755,29.0041,61.2239,-115.5234,7.5786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
77,1700000002.9400,1700000002.9420,0.0333,-63.5239,5.3638,28.8443,61.1128,-115.6314,15.2626,-63.6854,5.3255,28.9299,60.9739,-115.7734,3.8521,-63.6854,5.3255,28.9299,60.9739,-115.7734,3.8521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
78,1700000002.9733,1700000002.9753,0.0333,-63.5616,5.3539,28.8661,61.0808,-115.6652,12.1515,-63.4354,5.5755,29.1799,61.3118,-115.5234,1.3578,-63.4354,5.5755,29.1799,61.3118,-115.5234,1.3578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
79,1700000003.0067,1700000003.0087,0.0333,-63.5322,5.4112,28.9459,61.1340,-115.6314,9.2086,-63.6854,5.3255,28.9299,61.0618,-115.7734,0.8195,-63.6854,5.3255,28.9299,61.0618,-115.7734,0.8195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
80,1700000003.0400,1700000003.0420,0.0333,-63.5680,5.3891,28.9418,61.1174,-115.6652,6.9213,-63.4354,5.5755,29.1799,61.3118,-115.5234,2.1354,-63.4354,5.5755,29.1799,61.3118,-115.5234,2.1354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
81,1700000003.0733,1700000003.0753,0.0333,-63.5370,5.4373,29.0023,61.1622,-115.6314,5.6164,-63.6854,5.3255,28.9299,61.0618,-115.7734,2.6080,-63.6854,5.3255,28.9299,61.0618,-115.7734,2.6080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
82,1700000003.1067,1700000003.1087,0.0333,-63.5717,5.4084,28.9839,61.1390,-115.6652,4.7962,-63.2596,5.5755,29.1799,61.3118,-115.5234,2.7575,-63.2596,5.5755,29.1799,61.3118,-115.5234,2.7575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
83,1700000003.1400,1700000003.1420,0.0333,-63.4988,5.4517,29.0337,61.1788,-115.6314,4.2403,-63.4217,5.2376,28.9299,61.0618,-115.7734,2.2192,-63.4217,5.2376,28.9299,61.0618,-115.7734,2.2192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
84,1700000003.1733,1700000003.1753,0.0333,-63.4808,5.3963,29.0074,61.1519,-115.6653,3.6893,-62.9959,5.3997,29.1799,61.3118,-115.5234,2.2909,-62.9959,5.3997,29.1799,61.3118,-115.5234,2.2909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
85,1700000003.2067,1700000003.2087,0.0333,-63.3675,5.3972,29.0512,61.1887,-115.6314,3.3080,-63.2459,5.1497,28.9299,61.1497,-115.7734,2.0637,-63.2459,5.1497,28.9299,61.1497,-115.7734,2.0637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
86,1700000003.2400,1700000003.2420,0.0333,-63.3391,5.3331,29.0204,61.1797,-115.6653,2.9687,-62.9959,5.3118,29.1799,61.5756,-115.5234,2.2909,-62.9959,5.3118,29.1799,61.5756,-115.5234,2.2909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
87,1700000003.2733,1700000003.2753,0.0333,-63.2590,5.3276,29.0609,61.2709,-115.6314,2.7839,-63.2459,5.0618,28.9299,61.3256,-115.7734,2.0637,-63.2459,5.0618,28.9299,61.3256,-115.7734,2.0637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
