step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
24,1786977858.0221,1786977858.0264,0.0334,2.3736,-83.2088,74.7253,84.8352,-86.2857,1.9180,12.3517,-56.8630,45.6593,87.1913,-74.5450,1.5606,12.3517,-72.7692,64.3736,87.1913,-76.0220,1.5606,600,900,-800,250,350,0,0
25,1786977858.0555,1786977858.0598,0.03341,4.8352,-80.3956,72.3516,85.5385,-84.3516,1.9180,15.8964,-50.3651,39.6016,86.2571,-67.5837,1.2788,15.0989,-70.0440,62.0879,86.2571,-74.0000,1.2788,800,950,-800,200,650,0,0
26,1786977858.0889,1786977858.0932,0.03337,7.5604,-77.6703,70.0659,86.0659,-81.5385,1.9180,19.5196,-43.6109,33.0506,85.9747,-59.9563,1.1474,17.9121,-67.3187,59.7143,85.9747,-71.1868,1.1474,950,900,-750,200,900,0,0
27,1786977858.1222,1786977858.1266,0.03337,10.2857,-74.7692,67.6923,86.1538,-78.6374,1.8519,22.3409,-38.9180,27.4081,86.8392,-53.8585,1.2692,20.6374,-64.5055,57.3407,86.8392,-68.3736,1.2692,950,950,-850,0,1000,-50,0
28,1786977858.1557,1786977858.1606,0.03341,13.0989,-72.1319,65.2308,86.0659,-76.0879,1.7857,25.1166,-31.4723,21.5935,87.0659,-46.8549,1.2978,23.4505,-61.7802,54.9670,87.0659,-65.7363,1.2978,950,900,-800,-50,900,-50,0
29,1786977858.189,1786977858.1936,0.03338,15.8242,-69.3187,62.9451,86.3297,-73.2747,1.7196,27.0633,-26.0254,17.1839,87.9372,-40.5604,1.4286,26.1758,-58.9670,52.5934,87.9372,-62.9231,1.4286,950,900,-800,50,950,-50,0
30,1786977858.2224,1786977858.2268,0.03339,18.4615,-66.5934,60.4835,86.6813,-70.5495,1.7196,28.8524,-21.2335,11.5423,88.3116,-36.7869,1.2506,28.8524,-56.1538,50.2198,88.3116,-60.1978,1.2506,900,950,-800,100,950,0,0
31,1786977858.2558,1786977858.2606,0.03341,21.2747,-63.7802,58.1099,87.2088,-67.8242,1.7196,30.4989,-16.0994,7.4188,88.1127,-32.4561,1.4835,30.4989,-53.4286,47.7582,88.1127,-57.4725,1.4835,900,900,-850,150,950,0,0
32,1786977858.2893,1786977858.2941,0.03342,24.0879,-60.9670,55.8242,87.6484,-65.0989,1.7196,31.6063,-12.0126,3.5784,87.9921,-29.7011,1.3717,31.6063,-50.5275,45.4725,87.9921,-54.7473,1.3717,950,950,-800,250,950,0,0
33,1786977858.3226,1786977858.3272,0.03337,26.6374,-58.1538,53.5385,87.6484,-62.2857,1.7196,31.8754,-7.9651,0.8223,88.8784,-27.5129,1.3784,31.8754,-47.7143,43.2747,88.8784,-52.0220,1.3784,900,950,-750,0,950,0,0
34,1786977858.356,1786977858.3605,0.03336,28.7473,-55.3407,51.1648,87.6484,-59.6484,1.7196,33.1000,-4.7821,-1.4871,88.1542,-25.4049,1.7456,33.1000,-44.9890,40.8132,88.1542,-49.2088,1.7456,750,950,-800,0,900,0,0
35,1786977858.3894,1786977858.3938,0.03341,29.8022,-52.6154,48.7033,87.9121,-56.8352,1.7196,32.9145,-1.0476,-4.7080,88.3153,-24.4200,1.5495,32.9145,-42.2637,38.3516,88.3153,-46.5714,1.5495,350,900,-850,50,900,0,0
36,1786977858.4228,1786977858.4272,0.03337,30.5055,-49.6264,46.4176,88.1758,-54.1099,1.7196,32.8856,1.6395,-6.0247,88.8123,-22.4552,1.5809,32.8856,-39.2747,36.0659,88.8123,-43.6703,1.5809,250,1000,-800,50,950,0,0
37,1786977858.4562,1786977858.4605,0.03338,31.3846,-46.8132,43.9560,88.1758,-51.3846,1.7196,33.0104,2.9164,-7.8599,88.5044,-21.7009,1.6529,33.0104,-36.3736,33.6923,88.5044,-41.0330,1.6529,300,950,-800,0,1000,0,0
38,1786977858.4895,1786977858.4939,0.03339,32.1758,-44.0000,41.5824,88.3516,-48.4835,1.7196,33.5909,4.3118,-7.5464,89.1794,-21.6520,1.7032,33.5909,-33.5604,31.2308,89.1794,-38.2198,1.7032,250,1000,-800,50,950,0,0
39,1786977858.5229,1786977858.5274,0.03339,32.3516,-41.0110,39.2088,88.3516,-45.7582,1.7196,33.0618,5.4622,-8.6529,88.8569,-21.0123,1.6840,33.0618,-30.5714,28.9451,88.8569,-35.4945,1.6840,50,950,-800,0,950,0,0
40,1786977858.5563,1786977858.5607,0.03336,32.3516,-38.0220,36.8352,88.6154,-43.0330,1.7196,33.1270,6.5345,-9.3081,88.0489,-21.2568,1.4368,33.1270,-27.7582,26.4835,88.0489,-32.6813,1.4368,0,1000,-800,100,900,0,0
41,1786977858.5897,1786977858.5942,0.03343,32.6154,-35.1209,34.4615,88.6154,-40.3077,1.7196,33.2166,7.1733,-8.8247,86.9079,-21.7276,1.5261,33.2166,-24.7692,24.1099,86.9079,-29.9560,1.5261,50,1000,-850,50,950,0,0
42,1786977858.6232,1786977858.6285,0.03345,32.9670,-32.2198,32.0000,88.5275,-37.5824,1.7196,33.5035,9.6173,-9.0968,86.2963,-21.9074,1.6156,33.5035,-21.7802,21.6484,86.2963,-27.1429,1.6156,100,1000,-800,0,950,0,0
43,1786977858.6565,1786977858.6613,0.0333,32.9670,-29.2308,29.7143,87.8242,-34.7692,1.7196,32.8921,9.5927,-8.8797,85.2994,-21.9695,1.7237,32.8921,-18.7912,19.3626,85.2994,-24.4176,1.7237,0,1000,-800,-250,950,0,0
44,1786977858.6899,1786977858.6944,0.03338,32.9670,-26.2418,27.2527,87.1209,-32.0440,1.7196,33.0712,10.6705,-8.4263,84.1254,-22.7241,1.8243,33.0712,-15.8022,16.9890,84.1254,-22.7241,1.8243,0,950,-800,-200,950,0,0
45,1786977858.7232,1786977858.7277,0.03336,32.8791,-23.2527,24.9670,86.5055,-29.2308,1.7196,33.4540,11.7710,-9.0391,83.4762,-23.6731,2.8521,33.4540,-12.7253,14.6154,83.4762,-23.6731,2.8521,-50,1000,-850,-200,950,0,0
46,1786977858.7566,1786977858.761,0.03341,32.8791,-20.0879,22.5055,85.3626,-26.7692,1.7196,32.9973,12.1946,-7.9756,81.8532,-24.5894,2.8416,32.9973,-9.7363,12.1538,81.8532,-24.5894,2.8416,0,1050,-800,-350,800,0,0
47,1786977858.7901,1786977858.7947,0.03341,32.8791,-17.0989,20.1319,84.6593,-25.5385,2.1164,32.8450,12.4540,-7.3497,81.8599,-25.8383,3.4764,32.8450,-6.6593,9.8681,81.8599,-25.8383,3.4764,0,1000,-800,-200,500,100,0
48,1786977858.8234,1786977858.8278,0.03332,32.8791,-13.9341,17.7582,83.7802,-25.6264,2.3810,32.1432,13.1198,-6.9748,81.1292,-26.3323,4.0107,32.1432,-3.4945,7.4945,81.1292,-26.3323,4.0107,0,1050,-850,-300,-50,100,0
49,1786977858.8568,1786977858.8611,0.0334,32.8791,-10.7692,15.2967,82.8132,-25.8022,2.7778,32.4741,12.2457,-5.7499,80.5402,-27.7522,4.5393,32.4741,-0.4176,5.0330,80.5402,-27.7522,4.5393,0,1050,-850,-300,-100,200,0
50,1786977858.8902,1786977859.1091,0.0334,32.8791,-7.8681,13.0110,82.2857,-26.0659,3.1746,35.9204,-2.5867,6.0002,81.4635,-23.2523,3.9182,35.9204,-2.5867,6.0002,81.4635,-23.2523,3.9182,0,1000,-800,-200,-150,250,1
51,1786977859.1103,1786977859.1151,0.22009,32.7912,-0.3956,7.2967,80.8791,-27.4725,4.1667,36.5891,-1.8821,5.0880,81.7678,-22.5176,3.9131,36.5891,-1.8821,5.0880,81.7678,-22.5176,3.9131,0,100,-50,0,0,50,1
52,1786977859.1435,1786977859.1477,0.03326,32.7912,-0.3077,7.2088,80.8791,-27.4725,4.1667,36.5377,-0.2649,4.6107,81.0440,-22.5383,4.0587,36.5377,-0.2649,4.6107,81.0440,-22.5383,4.0587,0,50,0,0,0,0,0
53,1786977859.1769,1786977859.181,0.03336,33.0549,-0.3077,7.2088,81.2308,-26.7692,4.0344,36.9410,1.0667,3.9440,80.2676,-22.4364,4.0349,36.9410,1.0667,3.9440,80.2676,-22.4364,4.0349,150,0,0,150,350,-100,0
54,1786977859.2103,1786977859.2144,0.03341,34.2857,-0.3077,7.0330,81.1429,-24.8352,3.9021,36.9140,1.1746,3.5127,79.6288,-22.5169,4.1391,36.9140,1.1746,3.5127,79.6288,-22.5169,4.1391,450,0,0,-50,700,-100,0
55,1786977859.2437,1786977859.2478,0.03337,35.5165,0.5714,6.3297,80.7033,-24.1319,3.9021,36.9017,2.1666,3.0983,79.0906,-23.3619,4.4502,36.9017,2.1666,3.0983,79.0906,-23.3619,4.4502,450,300,-250,-150,250,0,0
56,1786977859.277,1786977859.2811,0.03337,36.1319,1.2747,5.8901,80.1758,-23.6923,4.0344,36.7325,2.1190,2.9496,78.6292,-23.9844,4.9476,36.7325,2.1190,2.9496,78.6292,-23.9844,4.9476,150,200,-250,-200,150,50,0
57,1786977859.3104,1786977859.3146,0.03341,36.3077,1.9780,5.6264,79.7363,-23.6923,4.0344,37.0128,3.7222,2.4695,78.0424,-23.7103,6.2473,37.0128,3.7222,2.4695,78.0424,-23.7103,6.2473,100,200,-50,-150,0,0,0
58,1786977859.3438,1786977859.3479,0.03337,36.0440,2.2418,5.4505,79.2967,-23.8681,4.4312,37.0103,3.6596,2.2948,77.7023,-24.8643,8.6870,37.0103,3.6596,2.2948,77.7023,-24.8643,8.6870,-50,100,-100,-200,-100,150,0
59,1786977859.3772,1786977859.3814,0.03342,36.1319,2.8571,4.8352,78.7692,-23.6923,4.9603,36.7602,3.7846,2.1281,76.9135,-25.2345,11.6411,36.7602,3.7846,2.1281,76.9135,-25.2345,11.6411,0,250,-200,-150,100,250,0
60,1786977859.4106,1786977859.4147,0.03336,36.2198,3.6484,4.4835,78.3297,-24.1319,6.3492,37.1847,5.0190,2.9543,75.8097,-25.5979,15.2325,37.1847,5.0190,2.9543,75.8097,-25.5979,15.2325,50,300,-150,-150,-50,700,0
61,1786977859.444,1786977859.4481,0.03337,36.5714,4.0000,4.4835,77.7143,-24.7473,8.2672,37.2862,4.4213,4.1682,74.5158,-26.2142,18.9013,37.2862,4.4213,4.1682,74.5158,-26.2142,18.5317,150,150,0,-250,-300,850,0
62,1786977859.4774,1786977859.4817,0.03342,36.7473,4.6154,4.3956,77.0110,-25.0989,10.5159,37.0370,3.9760,4.7383,73.0518,-26.9057,22.1856,37.0370,3.9760,4.7383,73.0518,-26.9057,20.8466,50,200,-50,-250,-150,1050,0
63,1786977859.5108,1786977859.5151,0.03338,36.8352,4.8791,4.5714,75.8681,-25.5385,13.1614,37.0186,4.4921,5.7012,72.3461,-27.3918,25.1254,37.0186,4.4921,5.7012,72.3461,-27.3918,23.4921,50,50,0,-400,-150,1200,0
64,1786977859.5441,1786977859.5486,0.03338,36.5714,4.9670,5.0989,74.7253,-25.8901,15.8730,36.6808,3.7087,7.6637,71.0032,-28.5921,27.2208,36.6808,3.7087,7.6637,71.0032,-28.5921,26.2698,-100,0,200,-400,-150,1250,0
65,1786977859.5775,1786977859.5819,0.0334,36.4835,4.9670,5.5385,73.6703,-26.6813,18.5847,36.6435,3.9063,7.7959,70.1541,-29.7022,29.1031,36.6435,3.9063,7.7959,70.1541,-29.7022,28.9153,-50,0,150,-400,-300,1200,0
66,1786977859.6109,1786977859.6156,0.03338,36.4835,4.8791,6.5934,72.7033,-27.2967,21.2302,36.7690,4.1308,8.7758,69.6699,-31.5712,29.8339,36.7690,4.1308,8.7758,69.6699,-31.5712,29.8339,0,-50,300,-300,-250,1200,0
67,1786977859.6444,1786977859.6513,0.03349,36.4835,4.8791,7.4725,71.6484,-28.5275,23.9418,36.4577,3.5033,9.7036,68.7702,-32.4742,30.1549,36.4577,3.5033,9.7036,68.7702,-32.4742,30.1549,0,0,300,-350,-400,1200,0
68,1786977859.6777,1786977859.682,0.03331,36.5714,4.9670,8.3516,70.9451,-29.4066,26.1243,36.4476,4.3491,10.0013,68.0698,-33.2022,30.2873,36.4476,4.3491,10.0013,68.0698,-33.2022,30.2873,50,50,300,-250,-300,1000,0
69,1786977859.7111,1786977859.7153,0.03334,36.6593,4.9670,9.3187,70.1538,-30.8132,27.5794,36.1744,4.4640,10.6941,68.2466,-34.7193,29.9230,36.1744,4.4640,10.6941,68.2466,-34.7193,29.9230,0,0,350,-300,-400,550,0
70,1786977859.7444,1786977859.7485,0.03337,36.7473,4.9670,9.8462,69.3626,-31.7802,28.3730,36.1554,4.7204,10.6219,67.4258,-35.2723,29.4748,36.1554,4.7204,10.6219,67.4258,-35.2723,29.4748,50,0,150,-250,-350,450,0
71,1786977859.7778,1786977859.782,0.03342,36.7473,4.9670,10.3736,69.0989,-32.9231,28.7037,36.0717,5.5092,10.3785,67.3591,-35.8219,29.0134,36.0717,5.5092,10.3785,67.3591,-35.8219,29.0134,0,0,200,-150,-400,200,0
72,1786977859.8112,1786977859.8153,0.03336,36.7473,5.2308,10.6374,68.4835,-33.8022,28.7698,35.7949,5.4709,10.6996,67.0490,-37.0452,28.6419,35.7949,5.4709,10.6996,67.0490,-37.0452,28.6419,0,100,150,-200,-350,0,0
73,1786977859.8446,1786977859.8487,0.03337,36.5714,5.7582,10.6374,67.9560,-34.6813,28.7698,35.7725,5.8683,10.7854,66.0342,-36.8949,28.3810,35.7725,5.8683,10.7854,66.0342,-36.8949,28.3810,-50,200,0,-150,-400,0,0
74,1786977859.878,1786977859.882,0.03339,36.3956,5.9341,10.8132,67.7802,-35.3846,28.7698,36.2348,6.8668,10.0639,66.0196,-37.3403,28.4312,36.2348,6.8668,10.0639,66.0196,-37.3403,28.4312,-50,50,100,0,-250,0,0
75,1786977859.9114,1786977859.9156,0.0334,36.1319,6.2857,10.9011,67.0769,-36.0879,28.6376,35.7135,6.9537,10.1385,65.0573,-37.6554,28.1355,35.7135,6.9537,10.1385,65.0573,-37.6554,28.1355,-50,100,50,-200,-300,-100,0
76,1786977859.9447,1786977859.9488,0.03337,36.0440,6.8132,10.9011,66.6374,-36.5275,28.5714,36.7194,7.9550,9.4849,65.3618,-38.6000,28.1829,36.7194,7.9550,9.4849,65.3618,-38.6000,28.1829,-50,200,0,-100,-150,0,0
77,1786977859.9781,1786977859.9822,0.03339,35.9560,7.2527,10.9011,66.1099,-36.8791,28.3730,36.9146,8.1093,10.0429,63.9366,-38.5485,27.9588,36.9146,8.1093,10.0429,63.9366,-38.5485,27.9588,-50,150,0,-150,-150,-50,0
78,1786977860.0115,1786977860.0156,0.03335,36.0440,7.9560,10.9011,65.9341,-37.5824,28.3730,36.9039,8.1973,9.9952,63.6142,-39.1042,27.9637,36.9039,8.1973,9.9952,63.6142,-39.1042,27.9637,50,250,0,-50,-250,0,0
79,1786977860.0449,1786977860.049,0.03338,36.3077,8.3956,10.9011,65.2308,-37.9341,28.2407,36.6789,7.9534,10.3597,63.1903,-39.6870,27.6230,36.6789,7.9534,10.3597,63.1903,-39.6870,27.6230,100,100,0,-250,-100,0,0
80,1786977860.0783,1786977860.0824,0.03342,36.6593,8.5714,10.9011,64.5275,-38.5495,28.1746,37.4051,9.2270,10.3247,63.2954,-40.6026,27.9073,37.4051,9.2270,10.3247,63.2954,-40.6026,27.9073,100,100,0,-350,-250,-50,0
81,1786977860.1116,1786977860.1157,0.03336,36.6593,8.5714,10.9011,64.0879,-38.9890,27.9762,37.1347,8.4663,10.5492,61.6932,-41.0421,27.7147,37.1347,8.4663,10.5492,61.6932,-41.0421,27.7147,0,0,0,-150,-100,-100,0
82,1786977860.145,1786977860.1491,0.03337,36.6593,8.9231,10.8132,63.8242,-39.6044,27.9762,37.7522,8.7168,10.7154,62.3817,-41.5965,27.9307,37.7522,8.7168,10.7154,62.3817,-41.5965,27.9307,50,200,0,-50,-200,0,0
83,1786977860.1784,1786977860.1824,0.0334,36.5714,9.3626,10.8132,63.0330,-40.1319,27.9101,37.7851,9.0833,11.3506,62.5537,-42.4939,28.0337,37.7851,9.0833,11.3506,62.5537,-42.4939,28.0337,-50,150,0,-300,-200,-50,0
84,1786977860.2118,1786977860.2159,0.03338,36.7473,9.5385,11.0769,62.7692,-40.7473,27.9101,37.8674,8.6559,10.9837,61.7435,-43.6332,28.1837,37.8674,8.6559,10.9837,61.7435,-43.6332,28.1837,100,50,50,-200,-200,0,0
85,1786977860.2452,1786977860.2493,0.0334,37.3626,9.6264,11.3407,62.9451,-41.4505,27.9101,38.2268,8.7950,11.2281,62.5770,-44.4252,28.3197,38.2268,8.7950,11.2281,62.5770,-44.4252,28.3197,150,50,100,50,-200,0,0
86,1786977860.2786,1786977860.2826,0.03337,37.6264,9.6264,11.3407,62.5055,-42.5934,27.9101,38.2335,9.1993,11.5831,62.7298,-45.9364,28.7512,38.2335,9.1993,11.5831,62.7298,-45.9364,28.7512,100,0,0,-200,-350,0,0
87,1786977860.3119,1786977860.316,0.03337,37.7143,9.6264,11.5165,62.5934,-43.3846,27.9101,38.3212,9.2160,12.2146,62.1478,-46.3058,28.7641,38.3212,9.2160,12.2146,62.1478,-46.3058,28.7641,50,0,100,-50,-250,0,0
88,1786977860.3453,1786977860.3494,0.0334,37.7143,9.7143,11.7802,62.6813,-44.1758,28.2407,38.3637,8.8827,12.8504,62.4229,-47.3871,29.1217,38.3637,8.8827,12.8504,62.4229,-47.3871,29.1217,0,0,100,0,-150,100,0
89,1786977860.3787,1786977860.3828,0.03339,37.6264,9.8022,12.2198,62.3297,-45.2308,28.3069,38.5253,9.2748,12.0853,61.7506,-47.6269,29.2626,38.5253,9.2748,12.0853,61.7506,-47.6269,29.2626,-50,0,150,-100,-350,50,0
90,1786977860.4121,1786977860.4163,0.03338,37.8022,9.8022,12.8352,62.4176,-46.0220,28.6376,38.6084,9.6073,12.8299,62.1876,-48.0819,29.3300,38.6084,9.6073,12.8299,62.1876,-48.0819,29.3300,0,0,200,50,-300,150,0
91,1786977860.4455,1786977860.4496,0.03339,38.0659,9.8901,12.8352,62.2418,-46.8132,28.8360,39.0565,9.5176,12.7470,61.1671,-48.5383,29.4438,39.0565,9.5176,12.7470,61.1671,-48.5383,29.4438,100,50,0,-50,-300,100,0
92,1786977860.4789,1786977860.4829,0.03336,38.4176,9.8901,13.0110,62.2418,-47.3407,28.9683,38.9477,10.3490,12.5752,61.2480,-48.4602,29.2693,38.9477,10.3490,12.5752,61.2480,-48.4602,29.2693,150,0,50,0,-150,50,0
93,1786977860.5122,1786977860.5164,0.03339,38.5055,9.8901,13.0989,61.8022,-47.6923,29.1005,39.3924,11.3555,12.1915,61.0348,-48.4837,29.4393,39.3924,11.3555,12.1915,61.0348,-48.4837,29.4393,50,0,0,-50,-100,100,0
94,1786977860.5456,1786977860.5497,0.03338,38.5934,10.3297,13.0989,61.5385,-47.8681,29.0344,39.4153,12.0157,11.6058,60.2189,-48.2296,29.5184,39.4153,12.0157,11.6058,60.2189,-48.2296,29.5184,0,150,0,-150,-100,-50,0
95,1786977860.579,1786977860.5831,0.03338,38.5934,11.2088,13.0989,61.6264,-47.9560,29.1667,39.8282,12.5371,11.9600,60.3577,-48.3043,29.6408,39.8282,12.5371,11.9600,60.3577,-48.3043,29.6408,0,350,0,0,0,50,0
96,1786977860.6124,1786977860.6164,0.03335,38.7692,12.1758,13.0989,61.0989,-47.9560,29.1667,39.3985,13.6080,11.5583,60.2956,-49.1568,29.6407,39.3985,13.6080,11.5583,60.2956,-49.1568,29.6407,50,300,0,-150,0,0,0
97,1786977860.6457,1786977860.6498,0.03339,39.1209,12.7912,13.0989,60.9231,-48.2198,29.2989,39.5224,13.9168,11.4955,59.9996,-48.1245,30.0224,39.5224,13.9168,11.4955,59.9996,-48.1245,30.0224,150,250,0,-50,0,100,0
98,1786977860.6792,1786977860.6833,0.03344,39.3846,13.3187,13.0989,60.7473,-48.4835,29.4312,40.0998,14.2467,11.0137,59.8968,-48.3412,30.1266,40.0998,14.2467,11.0137,59.8968,-48.3412,30.1266,150,200,0,-50,0,0,0
99,1786977860.7125,1786977860.7166,0.03334,39.4725,13.7582,12.8352,60.4835,-48.3956,29.6958,39.8432,15.8983,9.8701,59.7966,-48.2881,30.0632,39.8432,15.8983,9.8701,59.7966,-48.2881,30.0632,0,200,-50,-100,150,200,0
