step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
15,1786977378.8426,1786977378.8466,0.03344,-10.1099,-105.1868,96.4396,79.0330,-76.6154,2.2487,-10.1710,-104.6450,96.5120,79.0785,-76.5650,1.5381,-10.1710,-104.6450,96.5120,79.0785,-76.5650,1.5381,0,0,0,0,0,0,0
16,1786977378.8759,1786977378.88,0.03333,-10.1099,-105.1868,96.4396,79.1209,-76.6154,2.2487,-10.1287,-104.9473,96.0809,79.1145,-77.0778,1.4657,-10.1287,-104.9473,96.0809,79.1145,-77.0778,1.4657,0,0,0,0,0,0,0
17,1786977378.9093,1786977378.9134,0.03342,-10.1099,-105.0989,96.4396,79.2088,-76.6154,2.2487,-10.3136,-105.6854,95.8846,78.8426,-76.8778,1.2934,-10.3136,-105.6854,95.8846,78.8426,-76.8778,1.2934,0,0,0,50,0,0,0
18,1786977378.9427,1786977378.9472,0.0334,-10.1099,-105.0989,96.3516,79.2088,-76.7033,2.2487,-10.6409,-104.6877,95.6734,78.6140,-77.1792,1.2311,-10.6409,-104.6877,95.6734,78.6140,-77.1792,1.2311,0,0,0,0,-50,0,0
19,1786977378.9761,1786977378.9805,0.03334,-10.1099,-105.0989,96.2637,79.2088,-76.7912,2.1164,-10.3758,-105.0430,95.6457,79.0063,-77.2986,1.0102,-10.3758,-105.0430,95.6457,79.0063,-77.2986,1.0102,0,0,-50,0,0,-100,0
20,1786977379.0095,1786977379.0139,0.03341,-10.1978,-105.0989,96.0879,79.2088,-76.8791,2.0503,-10.3982,-105.0177,95.8671,79.4319,-77.1192,0.9531,-10.3982,-105.0177,95.8671,79.4319,-77.1192,0.9531,-50,0,0,0,0,-50,0
21,1786977379.0429,1786977379.0474,0.03339,-10.2857,-105.0989,96.0879,79.2088,-76.9670,1.9180,-10.4941,-105.0625,95.3230,79.4900,-76.9687,1.0879,-10.4941,-105.0625,95.3230,79.4900,-76.9687,1.0879,-50,0,0,0,0,-50,0
22,1786977379.0763,1786977379.0805,0.03339,-10.3736,-105.0989,96.0879,79.2088,-76.8791,1.9180,-10.5352,-105.1792,95.2691,79.5357,-76.8725,1.3108,-10.5352,-105.1792,95.2691,79.5357,-76.8725,1.3108,-50,0,0,0,50,0,0
23,1786977379.1097,1786977379.1141,0.03342,-10.3736,-105.0989,96.0000,79.2088,-76.8791,1.9180,-10.4150,-104.9796,95.7036,79.4841,-77.3428,1.2568,-10.4150,-104.9796,95.7036,79.4841,-77.3428,1.2568,0,0,-50,0,0,0,0
24,1786977379.143,1786977379.1476,0.03335,-10.3736,-105.0989,95.8242,79.2088,-76.8791,1.9180,-10.4632,-104.7011,95.0535,79.1378,-77.2413,1.3641,-10.4632,-104.7011,95.0535,79.1378,-77.2413,1.3641,0,0,-100,0,0,0,0
25,1786977379.1764,1786977379.181,0.0334,-10.3736,-105.0989,95.7363,79.2088,-76.9670,1.9180,-10.2320,-104.3669,94.3233,79.2698,-77.1401,1.3401,-10.2320,-104.3669,94.3233,79.2698,-77.1401,1.3401,0,0,0,0,-50,0,0
26,1786977379.2099,1786977379.2141,0.03346,-10.3736,-105.0989,95.5604,79.2088,-76.9670,1.9180,-10.6068,-104.6824,94.2617,79.9447,-78.0275,1.1117,-10.6068,-104.6824,94.2617,79.9447,-78.0275,1.1117,0,0,-100,0,0,0,0
27,1786977379.2432,1786977379.2473,0.03333,-10.3736,-105.0989,95.2088,79.2088,-76.9670,1.9180,-10.0073,-103.2779,92.8111,80.0925,-77.2647,1.0879,-10.0073,-103.2779,92.8111,80.0925,-77.2647,1.0879,0,0,-100,0,0,0,0
28,1786977379.2767,1786977379.2812,0.03344,-10.3736,-105.2747,95.1209,79.5604,-77.4066,1.9180,-10.6248,-103.3106,92.1262,80.3089,-77.7006,1.0730,-10.6248,-103.3106,92.1262,80.3089,-77.7006,1.0730,0,-50,-50,150,-150,0,0
29,1786977379.31,1786977379.3145,0.03335,-10.3736,-105.0989,94.7692,79.8242,-77.4945,1.9180,-9.9105,-102.5432,90.3575,80.5050,-77.4202,1.1692,-9.9105,-102.5432,90.3575,80.5050,-77.4202,1.1692,0,0,-150,100,-100,0,0
30,1786977379.3434,1786977379.3478,0.03338,-10.3736,-104.4835,94.3297,80.0000,-77.4066,1.9180,-10.0376,-101.8705,87.4325,82.7571,-76.6711,1.3214,-10.0376,-101.8705,87.4325,82.7571,-76.6711,1.3214,0,250,-150,50,50,0,0
31,1786977379.3768,1786977379.3812,0.03337,-10.2857,-103.8681,93.6264,80.1758,-77.4066,1.9180,-9.5621,-101.1318,85.2073,82.6221,-76.7300,1.1968,-9.5621,-101.1318,85.2073,82.6221,-76.7300,1.1968,50,150,-200,100,0,0,0
32,1786977379.4101,1786977379.4146,0.03338,-10.2857,-103.2527,92.1319,80.9670,-77.2308,1.9180,-9.1867,-100.4202,82.4059,83.5682,-75.2952,1.2072,-9.1867,-100.4202,82.4059,83.5682,-75.2952,1.2072,0,250,-550,200,50,0,0
33,1786977379.4435,1786977379.4478,0.03339,-10.1978,-102.5495,90.1099,81.9341,-77.1429,1.9180,-8.7679,-98.8279,80.2800,83.6249,-74.3282,1.4158,-8.7679,-98.8279,80.2800,83.6249,-74.3282,1.4158,0,250,-700,350,0,0,0
34,1786977379.477,1786977379.4813,0.03344,-9.8462,-101.8462,88.0879,82.5495,-76.5275,1.9180,-7.8365,-96.0552,78.2095,83.0674,-73.8150,1.1419,-7.8365,-96.0552,78.2095,83.0674,-73.8150,1.1419,100,250,-700,250,250,0,0
35,1786977379.5104,1786977379.5145,0.03339,-9.2308,-100.9670,85.7143,82.9011,-75.5604,1.9180,-6.7190,-93.5766,75.6516,83.9286,-72.3220,1.1496,-6.7190,-93.5766,75.6516,83.9286,-72.3220,1.1496,200,300,-800,150,300,0,0
36,1786977379.5437,1786977379.5483,0.03338,-8.7912,-99.4725,83.5165,82.9011,-74.9451,1.9180,-4.6172,-88.6264,71.3642,83.4080,-71.8797,1.3043,-4.6172,-89.2088,73.2527,83.4080,-71.8797,1.3043,150,500,-750,0,150,0,0
37,1786977379.5771,1786977379.5815,0.03339,-8.1758,-97.3626,81.2308,83.2527,-73.9780,1.9180,-2.5577,-82.8968,66.4578,83.4123,-68.5795,1.2244,-2.5577,-87.0989,70.9670,83.4123,-68.5795,1.2244,150,750,-750,150,350,0,0
38,1786977379.6106,1786977379.6158,0.03343,-6.9451,-94.9011,78.9451,83.2527,-73.2747,1.9180,0.4864,-78.1086,61.3605,83.7014,-65.6047,1.1838,0.4864,-84.5495,68.6813,83.7014,-65.6047,1.1838,450,750,-800,50,150,0,0
39,1786977379.6439,1786977379.6486,0.03335,-5.2747,-92.1758,76.5714,83.2527,-72.1319,1.9180,3.6074,-71.9856,55.4933,84.8489,-61.3081,1.3261,3.6074,-81.7363,66.3077,84.8489,-61.9560,1.3261,600,950,-850,0,300,0,0
40,1786977379.6773,1786977379.6828,0.03341,-3.2527,-89.4505,74.2857,83.5165,-69.8462,1.9180,6.6296,-65.6728,49.6610,86.0287,-55.7183,1.3614,6.6296,-79.0989,63.9341,86.0287,-59.4945,1.3614,650,900,-750,100,800,0,0
41,1786977379.7107,1786977379.7164,0.03339,-0.7912,-86.8132,71.9121,84.1319,-67.1209,1.9180,9.6359,-59.9457,43.5279,87.3059,-50.7932,1.4398,9.4725,-76.4615,61.6484,87.3059,-56.6813,1.4398,850,900,-800,150,950,0,0
42,1786977379.7441,1786977379.7494,0.03335,1.8462,-84.0879,69.5385,85.0110,-64.3077,1.9180,12.7883,-53.7797,37.6860,89.1757,-45.4082,1.4921,12.1978,-73.7363,59.1868,89.1757,-53.9560,1.4921,900,950,-800,300,950,0,0
43,1786977379.7775,1786977379.7817,0.0334,4.6593,-81.4505,67.1648,85.8901,-61.5824,1.9180,16.3278,-48.1833,33.2783,89.9311,-41.1749,1.6023,14.9231,-71.0989,56.9011,89.9311,-51.1429,1.6023,1000,900,-800,300,900,0,0
44,1786977379.8109,1786977379.8157,0.03342,7.3846,-78.7253,64.7912,87.2967,-58.6813,1.9180,18.6926,-42.2517,28.2921,91.9863,-36.8630,1.7132,17.7363,-68.3736,54.5275,91.9863,-48.2418,1.7132,950,900,-800,450,1000,0,0
45,1786977379.8443,1786977379.8487,0.03338,10.1099,-75.9121,62.5055,88.4396,-56.0440,1.9180,21.4672,-38.1689,25.0871,93.1025,-32.8114,1.6859,20.4615,-65.6484,52.1538,93.1025,-45.6923,1.6859,900,900,-750,400,850,0,0
46,1786977379.8776,1786977379.8827,0.03338,12.9231,-73.2747,60.1319,89.4945,-53.2308,1.9180,23.1177,-33.3380,21.0908,93.2280,-28.7965,1.8665,23.1177,-62.8352,49.7802,93.2280,-42.8791,1.8665,950,950,-850,400,950,0,0
47,1786977379.911,1786977379.9153,0.03341,15.5604,-70.5495,57.7582,91.0769,-50.4176,1.9180,24.2749,-29.3734,18.7944,93.2421,-25.7699,1.8056,24.2749,-60.2857,47.4066,93.2421,-39.9780,1.8056,900,850,-850,550,950,0,0
48,1786977379.9444,1786977379.9487,0.03335,18.2857,-67.8242,55.3846,91.8681,-47.6923,1.9180,26.1290,-26.1744,16.6895,93.1943,-22.7538,1.9025,26.1290,-57.4725,45.1209,93.1943,-37.4286,1.9025,900,950,-800,300,900,0,0
49,1786977379.9778,1786977379.9824,0.03338,20.6593,-64.9231,53.0110,92.3077,-44.8791,1.9180,27.1940,-22.0364,13.6494,92.0850,-19.7604,2.0581,27.1940,-54.5714,42.7473,92.0850,-34.6154,2.0581,850,950,-800,150,950,0,0
50,1786977380.0112,1786977380.2312,0.03338,22.5934,-62.1978,50.7253,92.5714,-42.2418,1.9180,27.5409,-27.9400,18.7335,96.1441,-22.8897,1.1617,27.5409,-45.0769,35.0989,96.1441,-25.2967,1.1617,650,900,-850,100,950,0,1
51,1786977380.2324,1786977380.238,0.22126,26.6374,-55.0769,45.0989,92.2198,-35.2967,1.9841,30.4408,-22.6112,15.0620,97.0953,-17.9087,1.2600,30.4408,-44.9890,35.0989,97.0953,-25.2088,1.2600,50,50,-50,0,100,0,1
52,1786977380.2656,1786977380.2711,0.03322,26.9011,-54.9011,44.9231,92.3077,-35.1209,1.9841,32.1347,-20.0364,13.9902,97.8630,-12.3737,1.6123,32.1347,-44.8132,34.9231,97.8630,-25.0330,1.6123,150,50,0,0,50,0,0
53,1786977380.299,1786977380.3034,0.03336,27.6923,-53.8462,43.8681,93.1868,-33.9780,1.9180,34.4680,-16.7638,12.3593,98.6155,-7.0964,1.8196,34.4680,-43.6703,33.6923,98.6155,-23.7143,1.8196,350,250,-200,300,300,-50,0
54,1786977380.3324,1786977380.337,0.03337,29.5385,-51.4725,41.4945,95.1209,-31.5165,1.9180,35.5065,-15.6422,12.3783,98.8596,-2.5847,1.9771,35.5065,-41.0330,31.1429,98.8596,-21.1648,1.9771,600,900,-850,700,850,0,0
55,1786977380.3657,1786977380.3705,0.03338,31.5604,-48.3077,38.9451,96.6154,-28.6154,1.9180,38.0479,-14.7580,11.1332,98.8908,1.3467,2.2493,38.0479,-37.8681,28.5934,98.8908,-18.1758,2.2493,750,1050,-850,550,1000,0,0
56,1786977380.3991,1786977380.4039,0.03338,33.3187,-45.4066,36.7473,97.4066,-25.8022,1.9841,39.0883,-13.7231,11.7538,97.9418,3.3965,2.1861,39.0883,-34.9670,26.3956,97.9418,-15.4505,2.1861,550,1000,-800,250,950,0,0
57,1786977380.4326,1786977380.4379,0.03344,34.5495,-42.5934,34.3736,97.7582,-23.1648,1.9841,40.0651,-13.4853,12.3434,98.2926,6.1015,2.1531,40.0651,-32.1538,24.0220,98.2926,-12.7253,2.1531,350,1000,-800,150,900,0,0
58,1786977380.4659,1786977380.4707,0.03336,36.0440,-39.7802,31.9121,97.7582,-20.3516,1.9841,41.0498,-11.8315,11.4182,97.7476,8.7314,2.1788,41.0498,-29.3407,21.5604,97.7476,-10.0000,2.1788,500,900,-850,0,950,0,0
59,1786977380.4994,1786977380.505,0.03347,37.7143,-36.7912,29.5385,97.8462,-17.6264,1.9841,41.4968,-11.9447,11.0741,96.5948,8.2766,2.2524,41.4968,-26.4396,19.2747,96.5948,-7.2747,2.2524,500,1000,-750,-50,900,0,0
60,1786977380.5327,1786977380.5374,0.03335,39.2088,-33.8022,27.2527,97.6703,-14.9011,1.9841,41.5729,-11.5465,10.9508,96.8878,8.6369,2.5268,41.5729,-23.4505,16.9890,96.8878,-4.5495,2.5268,550,1000,-750,-50,900,0,0
61,1786977380.5661,1786977380.5708,0.03334,40.0000,-30.9890,24.8791,97.2308,-12.0879,1.9841,41.2709,-11.5734,11.3780,95.8941,8.5264,2.5614,41.2709,-20.5495,14.5275,95.8941,-1.6484,2.5614,300,950,-850,-200,950,0,0
62,1786977380.5995,1786977380.6042,0.0334,40.2637,-28.0000,22.4176,96.9670,-9.3626,2.1825,41.0832,-11.3582,12.8356,95.7165,8.0432,2.6212,41.0832,-17.5604,12.8356,95.7165,1.0769,2.6212,50,1000,-800,-100,900,100,0
63,1786977380.6328,1786977380.6376,0.03337,40.5275,-25.0110,20.2198,96.7912,-6.6374,2.3148,41.1382,-11.0089,13.4530,95.3887,7.7234,2.7696,41.1382,-14.5714,13.4530,95.3887,3.8022,2.7696,100,1000,-750,50,950,50,0
64,1786977380.6662,1786977380.671,0.03339,40.7033,-21.9341,17.9341,96.0879,-3.8242,2.3148,41.7277,-10.3608,13.8022,93.0168,8.2499,2.5547,41.7277,-11.4945,13.8022,93.0168,6.6154,2.5547,100,1000,-800,-250,950,0,0
65,1786977380.6996,1786977380.7039,0.03336,40.7033,-19.0330,16.7033,95.7363,-1.0110,2.3148,41.6192,-10.2982,14.4478,91.6872,8.5419,2.6207,41.6192,-10.2982,14.4478,91.6872,8.5419,2.6207,0,1050,-300,-150,1000,0,0
66,1786977380.7331,1786977380.7375,0.03346,40.7033,-15.9560,16.5275,95.2088,1.8022,2.3148,41.3433,-10.9911,16.8561,89.6809,9.1026,2.5748,41.3433,-10.9911,16.8561,89.6809,9.1026,2.5748,0,1000,-50,-50,950,0,0
67,1786977380.7664,1786977380.7712,0.03333,40.8791,-13.2308,16.5275,93.2747,4.2637,2.3148,41.1971,-11.9008,17.6237,87.7372,9.7047,2.4486,41.1971,-11.9008,17.6237,87.7372,9.7047,2.4486,50,900,0,-750,850,0,0
68,1786977380.7998,1786977380.8041,0.03337,41.1429,-12.0000,16.8791,91.6923,6.1099,2.3148,41.0198,-12.7128,18.8868,86.2644,10.6896,2.6255,41.0198,-12.7128,18.8868,86.2644,10.6896,2.6255,100,650,200,-500,700,0,0
69,1786977380.8332,1786977380.8378,0.03345,41.4066,-12.0879,17.8462,90.3736,7.3407,2.3148,41.0296,-11.2739,21.0711,84.2914,12.1024,2.4959,41.0296,-11.2739,21.0711,84.2914,12.1024,2.4959,50,0,400,-500,400,0,0
70,1786977380.8665,1786977380.8708,0.03331,41.4066,-12.2637,18.5495,88.7033,8.5714,2.3148,41.0053,-12.3953,22.2603,83.0138,12.3582,2.4002,41.0053,-12.3953,22.2603,83.0138,12.3582,2.4002,0,-50,250,-600,400,0,0
71,1786977380.8999,1786977380.9044,0.03342,41.0549,-11.8242,19.6923,86.6813,9.9780,2.3148,41.6232,-11.8305,22.5965,81.5205,12.5614,2.7330,41.6232,-11.8305,22.5965,81.5205,12.5614,2.7330,-150,250,450,-650,450,0,0
72,1786977380.9333,1786977380.9378,0.03339,40.9670,-11.3846,21.2747,85.0989,10.7692,2.3148,41.7975,-13.0417,23.7321,80.1123,12.9980,2.5309,41.7975,-13.0417,23.7321,80.1123,12.9980,2.5309,-50,200,500,-550,300,0,0
73,1786977380.9667,1786977380.9709,0.03337,41.0549,-11.2967,22.3297,84.1319,11.3846,2.3810,42.0070,-12.1345,23.8297,79.9264,13.8174,2.7219,42.0070,-12.1345,23.8297,79.9264,13.8174,2.7219,0,0,350,-250,200,0,0
74,1786977381.0001,1786977381.0043,0.03343,41.4945,-11.4725,22.9451,82.1978,12.0000,2.4471,41.6179,-12.7489,24.2262,78.7024,14.1220,2.3845,41.6179,-12.7489,24.2262,78.7024,14.1220,2.3845,150,-100,250,-600,200,0,0
75,1786977381.0335,1786977381.038,0.03338,41.5824,-11.5604,23.5604,81.3187,12.6154,2.4471,41.5519,-12.5445,24.3459,78.0602,13.9720,2.1934,41.5519,-12.5445,24.3459,78.0602,13.9720,2.1934,0,-50,250,-300,250,50,0
76,1786977381.0668,1786977381.0715,0.03334,41.5824,-11.2967,24.1758,80.7033,13.1429,2.5132,41.4833,-12.2968,23.8744,76.8674,13.7186,2.1663,41.4833,-12.2968,23.8744,76.8674,13.7186,2.1663,0,50,200,-250,150,50,0
77,1786977381.1002,1786977381.1048,0.03337,41.4066,-11.2967,24.3516,79.4725,13.3187,2.5132,41.0418,-12.2053,22.8982,76.8623,12.8981,2.2833,41.0418,-12.2053,22.8982,76.8623,12.8981,2.2833,-50,0,50,-400,50,0,0
78,1786977381.1337,1786977381.1383,0.03347,41.3187,-11.4725,24.2637,78.3297,13.3187,2.4471,41.5258,-11.7486,22.9698,75.8081,12.6219,2.4502,41.5258,-11.7486,22.9698,75.8081,12.6219,2.4502,0,-50,0,-450,0,-50,0
79,1786977381.167,1786977381.1715,0.0333,41.2308,-11.4725,24.1758,77.8022,13.3187,2.4471,41.6370,-11.2900,21.8979,74.3940,11.9401,2.6786,41.6370,-11.2900,21.8979,74.3940,11.9401,2.6786,0,0,-50,-150,0,0,0
80,1786977381.2004,1786977381.2049,0.0334,41.2308,-11.2967,24.2637,77.1868,13.0549,2.4471,41.4007,-10.9072,22.2908,74.0426,10.4272,3.3286,41.4007,-10.9072,22.2908,74.0426,10.4272,3.3286,0,50,50,-300,-50,0,0
81,1786977381.2338,1786977381.2383,0.03344,41.3187,-11.0330,24.0879,76.0440,12.6154,2.5132,41.5050,-10.1844,22.0140,72.9407,10.5104,4.8514,41.5050,-10.1844,22.0140,72.9407,10.5104,4.8514,50,50,0,-400,-150,50,0
82,1786977381.2672,1786977381.2716,0.03335,41.4066,-10.8571,23.9121,74.9890,11.9121,2.9101,40.9502,-10.5410,22.3827,72.4506,9.7751,6.4636,40.9502,-10.5410,22.3827,72.4506,9.7751,6.4636,50,50,-50,-400,-300,150,0
83,1786977381.3006,1786977381.305,0.03338,41.4066,-10.5055,23.9121,74.5495,11.3846,3.3730,41.3953,-10.7727,21.7453,73.5204,10.0737,9.1332,41.3953,-10.7727,21.7453,73.5204,10.0737,9.1332,0,150,0,-150,-200,300,0
84,1786977381.334,1786977381.3382,0.03342,41.4066,-10.3297,23.9121,73.4945,10.7692,4.6958,41.1142,-9.7982,22.7882,72.6588,10.2798,11.6401,41.1142,-9.7982,22.7882,72.6588,10.2798,11.6401,0,50,0,-350,-250,600,0
85,1786977381.3673,1786977381.3719,0.03336,41.4945,-10.3297,23.9121,73.4945,10.6813,6.0847,41.2260,-9.5098,23.5047,72.3331,10.0893,14.7408,41.2260,-9.5098,23.5047,72.3331,10.0893,14.7408,50,0,0,0,0,650,0
86,1786977381.4007,1786977381.4049,0.03337,41.4945,-10.1538,23.9121,73.4945,10.7692,8.1349,41.1486,-8.5512,24.3632,72.1013,10.0590,17.5030,41.1486,-8.5512,24.3632,72.1013,10.0590,17.5030,0,0,0,-150,0,900,0
87,1786977381.4341,1786977381.4383,0.03343,41.4945,-9.5385,24.0000,72.5275,10.5934,10.5159,40.9779,-9.2319,24.4037,71.8561,10.1948,20.0025,40.9779,-9.2319,24.4037,71.8561,10.1948,20.0025,0,250,50,-350,-100,1150,0
88,1786977381.4675,1786977381.472,0.03337,41.4066,-8.7473,24.4396,72.6154,10.4176,12.7646,41.0893,-8.6889,27.0560,71.2040,10.6103,21.9111,41.0893,-8.6889,27.0560,71.2040,10.6103,21.9111,-50,250,100,0,0,950,0
89,1786977381.5009,1786977381.5056,0.03335,41.4066,-8.6593,24.7912,72.6154,10.5055,15.2778,40.6215,-8.5230,26.3485,72.1581,10.5530,23.8114,40.6215,-8.5230,26.3485,72.1581,10.5530,23.8114,0,50,150,-50,-50,1150,0
90,1786977381.5342,1786977381.5388,0.03338,41.4945,-8.6593,25.3187,71.6484,10.4176,17.7910,41.0469,-8.3419,26.9642,70.4068,10.2432,24.9379,41.0469,-8.3419,26.9642,70.4068,10.2432,24.9379,50,0,250,-300,-50,1100,0
91,1786977381.5677,1786977381.572,0.03344,41.4066,-8.6593,26.3736,71.9121,10.4176,20.1058,41.2954,-8.7388,27.5599,70.1957,10.9276,25.8148,41.2954,-8.7388,27.5599,70.1957,10.9276,25.8148,-50,0,400,50,0,1050,0
92,1786977381.601,1786977381.6051,0.0333,41.0549,-8.1319,26.9011,71.9121,10.5055,21.8254,41.6522,-8.0465,29.1387,68.5314,11.1151,26.0631,41.6522,-8.0465,29.1387,68.5314,11.1151,26.0631,-150,200,150,-100,0,800,0
93,1786977381.6344,1786977381.6384,0.03338,41.0549,-8.0440,27.4286,70.5934,10.4176,23.4127,41.3092,-8.6875,29.0487,68.0176,10.1154,26.1770,41.3092,-8.6875,29.0487,68.0176,10.1154,26.1770,0,0,200,-500,-50,700,0
94,1786977381.6678,1786977381.672,0.03345,41.1429,-8.1319,28.2198,70.2418,10.5934,24.2063,41.0318,-8.3810,30.5234,66.4531,10.9096,26.1008,41.0318,-8.3810,30.5234,66.4531,10.9096,26.1008,50,0,250,-50,50,400,0
95,1786977381.7012,1786977381.7053,0.03336,41.3187,-8.0440,28.8352,69.1868,10.4176,24.8016,40.7704,-9.0210,31.1804,66.3240,9.7778,26.0119,40.7704,-9.0210,31.1804,66.3240,9.7778,26.0119,50,0,200,-350,-50,250,0
96,1786977381.7345,1786977381.7386,0.03338,41.3187,-7.7802,29.7143,67.9560,10.4176,25.1323,41.0096,-7.7748,32.1974,66.0828,10.5429,26.0830,41.0096,-7.7748,32.1974,66.0828,10.5429,26.0830,0,100,400,-400,-50,150,0
97,1786977381.7679,1786977381.772,0.03337,41.3187,-7.8681,30.7692,67.6044,10.5055,25.3968,40.6369,-7.4561,32.1106,65.9691,10.5747,25.9779,40.6369,-7.4561,32.1106,65.9691,10.5747,25.9779,0,-50,400,-100,0,100,0
98,1786977381.8013,1786977381.8054,0.0334,41.3187,-7.6923,31.4725,66.7253,10.1538,25.5952,41.2691,-7.6973,32.4839,65.8962,9.9206,25.9570,41.2691,-7.6973,32.4839,65.8962,9.9206,25.9570,0,0,250,-350,-150,50,0
99,1786977381.8347,1786977381.8388,0.03334,41.0549,-7.2527,32.0000,66.5495,10.3297,25.5952,41.0963,-8.3415,33.1890,65.9069,10.1957,26.0618,41.0963,-8.3415,33.1890,65.9069,10.1957,26.0618,-50,150,200,-200,100,-50,0
