step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
14,1700000000.6533,1700000000.6553,0.0333,-60.0195,-8.8638,33.2945,58.6354,-115.0541,28.3327,-60.9231,-4.0440,28.7912,61.6264,-115.6484,28.3048,-60.9231,-4.0440,28.7912,61.6264,-115.6484,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15,1700000000.6867,1700000000.6887,0.0333,-60.2306,-7.6164,32.1500,59.3243,-115.1957,28.3251,-61.3626,-3.7802,28.6154,61.5385,-115.6484,28.3048,-61.3626,-3.7802,28.6154,61.5385,-115.6484,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16,1700000000.7200,1700000000.7220,0.0333,-60.4950,-6.6235,31.2517,59.8343,-115.3036,28.3196,-61.8022,-3.6044,28.5275,61.5385,-115.7363,28.3048,-61.8022,-3.6044,28.5275,61.5385,-115.7363,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17,1700000000.7533,1700000000.7553,0.0333,-60.8003,-5.8422,30.5594,60.2268,-115.4067,28.3156,-62.1538,-3.5165,28.3516,61.6264,-115.8242,28.3048,-62.1538,-3.5165,28.3516,61.6264,-115.8242,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
18,1700000000.7867,1700000000.7887,0.0333,-61.1164,-5.2402,29.9983,60.5492,-115.5062,28.3126,-62.3297,-3.4286,28.3516,61.5385,-115.9121,28.3048,-62.3297,-3.4286,28.3516,61.5385,-115.9121,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
19,1700000000.8200,1700000000.8220,0.0333,-61.3998,-4.7714,29.5798,60.7771,-115.6030,28.3105,-62.6813,-3.4286,28.2637,61.5385,-115.9121,28.3048,-62.6813,-3.4286,28.2637,61.5385,-115.9121,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
20,1700000000.8533,1700000000.8553,0.0333,-61.6991,-4.4238,29.2454,60.9524,-115.6766,28.3090,-63.6483,-3.4286,28.1758,61.2747,-115.9121,28.3048,-63.6483,-3.4286,28.1758,61.2747,-115.9121,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
21,1700000000.8867,1700000000.8887,0.0333,-62.1543,-4.1663,28.9736,61.0267,-115.7328,28.3078,-64.5275,-3.2527,28.1758,60.4835,-115.9121,28.3048,-64.5275,-3.2527,28.1758,60.4835,-115.9121,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
22,1700000000.9200,1700000000.9220,0.0333,-62.7086,-3.9298,28.7708,60.9016,-115.7755,28.3070,-64.9670,-3.1648,28.2637,59.6044,-115.9121,28.3048,-64.9670,-3.1648,28.2637,59.6044,-115.9121,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
23,1700000000.9533,1700000000.9553,0.0333,-63.2360,-3.7318,28.6419,60.6028,-115.8081,28.3064,-65.4066,-3.1648,28.3516,58.9011,-116.0000,28.3048,-65.4066,-3.1648,28.3516,58.9011,-116.0000,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
24,1700000000.9867,1700000000.9887,0.0333,-63.7430,-3.5851,28.5682,60.2108,-115.8538,28.3060,-66.0220,-3.0769,28.6154,58.2857,-116.0879,28.3048,-66.0220,-3.0769,28.6154,58.2857,-116.0879,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
25,1700000001.0200,1700000001.0220,0.0333,-64.2752,-3.4536,28.5802,59.7674,-115.9096,28.3057,-66.3736,-2.6374,28.7033,58.1978,-116.1758,28.3048,-66.3736,-2.6374,28.7033,58.1978,-116.1758,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
26,1700000001.0533,1700000001.0553,0.0333,-64.7653,-3.2423,28.6115,59.4059,-115.9731,28.3054,-66.5495,-1.9341,28.6154,58.2857,-116.1758,28.3048,-66.5495,-1.9341,28.6154,58.2857,-116.1758,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
27,1700000001.0867,1700000001.0887,0.0333,-65.1820,-2.9037,28.6125,59.1479,-116.0214,28.3053,-66.7253,-0.9670,28.5275,58.3736,-116.0879,28.3048,-66.7253,-0.9670,28.5275,58.3736,-116.0879,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
28,1700000001.1200,1700000001.1220,0.0333,-65.5424,-2.4025,28.5909,58.9695,-116.0372,28.3051,-66.7253,0.0000,28.4396,58.9890,-116.0879,28.3048,-66.7253,0.0000,28.4396,58.9890,-116.0879,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
29,1700000001.1533,1700000001.1553,0.0333,-65.8187,-1.7807,28.5524,58.9740,-116.0493,28.3051,-66.7253,0.7912,28.2637,59.7802,-115.9121,28.3048,-66.7253,0.7912,28.2637,59.7802,-115.9121,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
30,1700000001.1867,1700000001.1887,0.0333,-66.0304,-1.1151,28.4790,59.1597,-116.0166,28.3050,-66.6374,1.4066,27.9121,60.3077,-115.8242,28.3048,-66.6374,1.4066,27.9121,60.3077,-115.8242,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
31,1700000001.2200,1700000001.2220,0.0333,-66.1722,-0.4624,28.3350,59.4241,-115.9707,28.3049,-66.5495,1.9341,27.4725,60.8352,-115.7363,28.3048,-66.5495,1.9341,27.4725,60.8352,-115.7363,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
32,1700000001.2533,1700000001.2553,0.0333,-66.2603,0.1578,28.1158,59.7491,-115.9149,28.3049,-66.3736,2.3736,27.0330,61.1868,-115.7363,28.3048,-66.3736,2.3736,27.0330,61.1868,-115.7363,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
33,1700000001.2867,1700000001.2887,0.0333,-66.2868,0.7313,27.8406,60.0803,-115.8723,28.3049,-66.1978,2.7253,26.6813,61.4506,-115.6484,28.3048,-66.1978,2.7253,26.6813,61.4506,-115.6484,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
34,1700000001.3200,1700000001.3220,0.0333,-66.2660,1.2473,27.5460,60.3959,-115.8189,28.3049,-65.6703,3.0769,26.5055,61.4506,-115.6484,28.3048,-65.6703,3.0769,26.5055,61.4506,-115.6484,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
35,1700000001.3533,1700000001.3553,0.0333,-66.1269,1.7209,27.2816,60.6388,-115.7783,28.3049,-65.2308,3.1648,26.4176,61.3626,-115.6484,28.3048,-65.2308,3.1648,26.4176,61.3626,-115.6484,28.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
36,1700000001.3867,1700000001.3887,0.0333,-65.9176,2.0946,27.0620,60.8055,-115.7473,28.3048,-65.0549,3.1648,26.4176,61.2747,-115.6484,28.5381,-65.0549,3.1648,26.4176,61.2747,-115.6484,28.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
37,1700000001.4200,1700000001.4220,0.0333,-65.7161,2.3716,26.8982,60.9136,-115.7237,28.3684,-64.7912,3.1648,26.4176,61.0989,-115.6484,28.6936,-64.7912,3.1648,26.4176,61.0989,-115.6484,28.6936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
38,1700000001.4533,1700000001.4553,0.0333,-65.5001,2.5769,26.7761,60.9563,-115.7058,28.4571,-64.5275,3.1648,26.2418,61.0989,-115.6484,28.6936,-64.5275,3.1648,26.2418,61.0989,-115.6484,28.6936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
39,1700000001.4867,1700000001.4887,0.0333,-65.2729,2.7290,26.6403,60.9891,-115.6921,28.5216,-64.3516,3.1648,26.0659,61.1868,-115.6484,28.6936,-64.3516,3.1648,26.0659,61.1868,-115.6484,28.6936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
40,1700000001.5200,1700000001.5220,0.0333,-65.0578,2.8418,26.4943,61.0347,-115.6817,28.5685,-64.1758,3.1648,26.0659,61.2747,-115.6484,28.6936,-64.1758,3.1648,26.0659,61.2747,-115.6484,28.6936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
41,1700000001.5533,1700000001.5553,0.0333,-64.8518,2.9254,26.3854,61.0900,-115.6737,28.6026,-63.8242,3.1648,26.0659,61.2747,-115.6484,28.6936,-63.8242,3.1648,26.0659,61.2747,-115.6484,28.6936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
42,1700000001.5867,1700000001.5887,0.0333,-64.6118,2.9874,26.3042,61.1325,-115.6677,28.6274,-63.3846,3.1648,26.0659,61.3626,-115.6484,28.5381,-63.3846,3.1648,26.0659,61.3626,-115.6484,28.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
43,1700000001.6200,1700000001.6220,0.0333,-64.3252,3.0333,26.2437,61.1855,-115.6631,28.6031,-63.0330,3.1648,26.1538,61.4506,-115.6484,28.4603,-63.0330,3.1648,26.1538,61.4506,-115.6484,28.4603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
44,1700000001.6533,1700000001.6553,0.0333,-64.0234,3.0674,26.2209,61.2466,-115.6596,28.5642,-62.9451,3.0769,26.2418,61.4506,-115.6484,28.4603,-62.9451,3.0769,26.2418,61.4506,-115.6484,28.4603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
45,1700000001.6867,1700000001.6887,0.0333,-63.7715,3.0698,26.2262,61.2936,-115.6569,28.5359,-62.5934,3.0769,26.2418,61.4506,-115.6484,28.4603,-62.5934,3.0769,26.2418,61.4506,-115.6484,28.4603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
46,1700000001.7200,1700000001.7220,0.0333,-63.4964,3.0717,26.2301,61.3297,-115.6549,28.5153,-62.4176,3.0769,26.2418,61.4506,-115.6484,28.3826,-62.4176,3.0769,26.2418,61.4506,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
47,1700000001.7533,1700000001.7553,0.0333,-63.2444,3.0730,26.2331,61.3575,-115.6533,28.4791,-62.3297,3.0769,26.2418,61.4506,-115.6484,28.3826,-62.3297,3.0769,26.2418,61.4506,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
48,1700000001.7867,1700000001.7887,0.0333,-63.0308,3.0740,26.2353,61.3790,-115.6521,28.4528,-62.2418,3.1648,26.0659,61.4506,-115.6484,28.3826,-62.2418,3.1648,26.0659,61.4506,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
49,1700000001.8200,1700000001.8220,0.0333,-62.8465,3.0975,26.1922,61.3955,-115.6512,28.4336,-62.2418,3.1648,26.0659,61.2747,-115.6484,28.3826,-62.2418,3.1648,26.0659,61.2747,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
50,1700000001.8533,1700000001.8553,0.0333,-62.7053,3.1150,26.1601,61.3676,-115.6505,28.4197,-62.4176,3.2527,28.0659,61.1868,-115.6484,28.3826,-62.4176,3.2527,28.0659,61.1868,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
51,1700000002.0733,1700000002.0753,0.2200,-62.4673,3.2337,27.7908,61.2189,-115.6487,28.3871,-62.5055,3.2527,27.8615,61.1868,-115.6484,28.3826,-62.5055,3.2527,27.8615,61.1868,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
52,1700000002.1067,1700000002.1087,0.0333,-62.4762,3.2386,27.8087,61.2115,-115.6486,28.3859,-62.5934,3.2527,27.7667,61.1868,-115.6484,28.3826,-62.5934,3.2527,27.7667,61.1868,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
53,1700000002.1400,1700000002.1420,0.0333,-62.5036,3.2423,27.7981,61.2058,-115.6486,28.3850,-62.5934,3.2527,28.0195,61.0989,-115.6484,28.3826,-62.5934,3.2527,28.0195,61.0989,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
54,1700000002.1733,1700000002.1753,0.0333,-62.5246,3.2450,27.8543,61.1812,-115.6485,28.3843,-62.6813,3.2527,28.1608,61.0989,-115.6484,28.3826,-62.6813,3.2527,28.1608,61.0989,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
55,1700000002.2067,1700000002.2087,0.0333,-62.5612,3.2470,27.9322,61.1623,-115.6485,28.3839,-63.0330,3.2527,28.0876,61.0989,-115.6484,28.3826,-63.0330,3.2527,28.0876,61.0989,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
56,1700000002.2400,1700000002.2420,0.0333,-62.6714,3.2485,27.9717,61.1477,-115.6484,28.3835,-63.2088,3.2527,28.3159,61.0989,-115.6484,28.3826,-63.2088,3.2527,28.3159,61.0989,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
57,1700000002.2733,1700000002.2753,0.0333,-62.7969,3.2496,28.0592,61.1364,-115.6484,28.3833,-63.2088,3.2527,28.4851,61.0989,-115.6484,28.3826,-63.2088,3.2527,28.4851,61.0989,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
58,1700000002.3067,1700000002.3087,0.0333,-62.8931,3.2504,28.1674,61.1278,-115.6484,28.3831,-63.2967,3.2527,28.5006,61.0989,-115.6484,28.3826,-63.2967,3.2527,28.5006,61.0989,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
59,1700000002.3400,1700000002.3420,0.0333,-62.9873,3.2510,28.2521,61.1211,-115.6484,28.3829,-63.3846,3.2527,28.4452,61.0989,-115.6484,28.3826,-63.3846,3.2527,28.4452,61.0989,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
60,1700000002.3733,1700000002.3753,0.0333,-63.0801,3.2515,28.3012,61.1160,-115.6484,28.3828,-63.3846,3.3407,28.4906,61.0989,-115.6484,28.3826,-63.3846,3.3407,28.4906,61.0989,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
61,1700000002.4067,1700000002.4087,0.0333,-63.1512,3.2745,28.3493,61.1121,-115.6484,28.3828,-63.3846,3.3407,28.4581,61.0989,-115.6484,28.3826,-63.3846,3.3407,28.4581,61.0989,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
62,1700000002.4400,1700000002.4420,0.0333,-63.2057,3.2917,28.3770,61.1090,-115.6484,28.3827,-63.3846,3.3407,28.6090,61.0989,-115.6484,28.3826,-63.3846,3.3407,28.6090,61.0989,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
63,1700000002.4733,1700000002.4753,0.0333,-63.2475,3.3043,28.4359,61.1067,-115.6484,28.3827,-63.3846,3.4286,28.9416,61.0110,-115.6484,28.3826,-63.3846,3.4286,28.9416,61.0110,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
64,1700000002.5067,1700000002.5087,0.0333,-63.2795,3.3365,28.5644,61.0847,-115.6484,28.3827,-63.3846,3.6923,29.1028,61.0110,-115.6484,28.3826,-63.3846,3.6923,29.1028,61.0110,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
65,1700000002.5400,1700000002.5420,0.0333,-63.3041,3.4286,28.7012,61.0677,-115.6484,28.3826,-63.3846,4.1319,29.0916,61.0110,-115.6484,28.3826,-63.3846,4.1319,29.0916,61.0110,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
66,1700000002.5733,1700000002.5753,0.0333,-63.3229,3.6106,28.8004,61.0546,-115.6484,28.3826,-63.3846,4.4835,29.0830,61.0989,-115.6484,28.3826,-63.3846,4.4835,29.0830,61.0989,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
67,1700000002.6067,1700000002.6087,0.0333,-63.3373,3.8365,28.8723,61.0648,-115.6484,28.3826,-63.4725,4.8352,29.0764,61.0989,-115.6484,28.3826,-63.4725,4.8352,29.0764,61.0989,-115.6484,28.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
68,1700000002.6400,1700000002.6420,0.0333,-63.3689,4.0950,28.9241,61.0727,-115.6484,28.3826,-63.4725,5.0989,29.0714,61.0989,-115.6484,28.2271,-63.4725,5.0989,29.0714,61.0989,-115.6484,28.2271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
69,1700000002.6733,1700000002.6753,0.0333,-63.3931,4.3548,28.9616,61.0787,-115.6484,28.3402,-63.5604,5.2747,28.8917,61.0989,-115.6484,27.5272,-63.5604,5.2747,28.8917,61.0989,-115.6484,27.5272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
70,1700000002.7067,1700000002.7087,0.0333,-63.4322,4.5929,28.9438,61.0834,-115.6484,28.1185,-63.5604,5.4505,28.8009,61.0989,-115.6484,26.1275,-63.5604,5.4505,28.8009,61.0989,-115.6484,26.1275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
71,1700000002.7400,1700000002.7420,0.0333,-63.4621,4.8149,28.9075,61.0869,-115.6484,27.5757,-63.5604,5.4505,28.7986,61.0989,-115.6484,24.0280,-63.5604,5.4505,28.7986,61.0989,-115.6484,24.0280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
72,1700000002.7733,1700000002.7753,0.0333,-63.4851,4.9794,28.8798,61.0897,-115.6484,26.6084,-63.5604,5.4505,28.7969,61.0989,-115.6484,21.2286,-63.5604,5.4505,28.7969,61.0989,-115.6484,21.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
73,1700000002.8067,1700000002.8087,0.0333,-63.5027,5.1013,28.8587,61.0918,-115.6484,25.1416,-63.5604,5.4505,28.7955,61.0989,-115.6484,18.1182,-63.5604,5.4505,28.7955,61.0989,-115.6484,18.1182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
74,1700000002.8400,1700000002.8420,0.0333,-63.5162,5.1917,28.8427,61.0934,-115.6484,23.2267,-63.5604,5.4505,28.7945,61.0989,-115.6484,14.5412,-63.5604,5.4505,28.7945,61.0989,-115.6484,14.5412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
75,1700000002.8733,1700000002.8753,0.0333,-63.5265,5.2587,28.8304,61.0947,-115.6484,20.8586,-63.5604,5.4505,28.7938,61.0989,-115.6484,10.9642,-63.5604,5.4505,28.7938,61.0989,-115.6484,10.9642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
76,1700000002.9067,1700000002.9087,0.0333,-63.5344,5.3084,28.8211,61.0957,-115.6484,18.1609,-63.5604,5.4505,28.8811,61.0989,-115.6484,7.4650,-63.5604,5.4505,28.8811,61.0989,-115.6484,7.4650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
77,1700000002.9400,1700000002.9420,0.0333,-63.5405,5.3452,28.8364,61.0964,-115.6484,15.2446,-63.5604,5.4505,29.0564,61.0989,-115.6484,3.9658,-63.5604,5.4505,29.0564,61.0989,-115.6484,3.9658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
78,1700000002.9733,1700000002.9753,0.0333,-63.5452,5.3724,28.8923,61.0970,-115.6484,12.1695,-63.5604,5.4505,29.0561,61.1868,-115.6484,1.2442,-63.5604,5.4505,29.0561,61.1868,-115.6484,1.2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
79,1700000003.0067,1700000003.0087,0.0333,-63.5487,5.3926,28.9339,61.1177,-115.6484,9.1907,-63.5604,5.4505,29.0558,61.1868,-115.6484,0.9331,-63.5604,5.4505,29.0558,61.1868,-115.6484,0.9331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
80,1700000003.0400,1700000003.0420,0.0333,-63.5515,5.4076,28.9649,61.1336,-115.6484,6.9393,-63.5604,5.4505,29.0556,61.1868,-115.6484,2.0218,-63.5604,5.4505,29.0556,61.1868,-115.6484,2.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
81,1700000003.0733,1700000003.0753,0.0333,-63.5536,5.4187,28.9880,61.1459,-115.6484,5.5985,-63.5604,5.4505,29.0555,61.1868,-115.6484,2.7216,-63.5604,5.4505,29.0555,61.1868,-115.6484,2.7216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
82,1700000003.1067,1700000003.1087,0.0333,-63.5552,5.4270,29.0051,61.1553,-115.6484,4.8141,-63.3846,5.4505,29.0553,61.1868,-115.6484,2.6439,-63.3846,5.4505,29.0553,61.1868,-115.6484,2.6439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
83,1700000003.1400,1700000003.1420,0.0333,-63.5153,5.4331,29.0179,61.1626,-115.6484,4.2224,-63.2967,5.3626,29.0552,61.1868,-115.6484,2.3328,-63.2967,5.3626,29.0552,61.1868,-115.6484,2.3328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
84,1700000003.1733,1700000003.1753,0.0333,-63.4643,5.4148,29.0274,61.1681,-115.6484,3.7072,-63.1209,5.2747,29.0552,61.1868,-115.6484,2.1773,-63.1209,5.2747,29.0552,61.1868,-115.6484,2.1773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
85,1700000003.2067,1700000003.2087,0.0333,-63.3841,5.3786,29.0344,61.1724,-115.6484,3.2901,-63.1209,5.2747,29.0551,61.2747,-115.6484,2.1773,-63.1209,5.2747,29.0551,61.2747,-115.6484,2.1773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
86,1700000003.2400,1700000003.2420,0.0333,-63.3226,5.3517,29.0397,61.1960,-115.6484,2.9867,-63.1209,5.1868,29.0551,61.4506,-115.6484,2.1773,-63.1209,5.1868,29.0551,61.4506,-115.6484,2.1773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
87,1700000003.2733,1700000003.2753,0.0333,-63.2755,5.3090,29.0436,61.2546,-115.6484,2.7660,-63.1209,5.1868,29.0550,61.4506,-115.6484,2.1773,-63.1209,5.1868,29.0550,61.4506,-115.6484,2.1773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
